aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
3458556,狮子星系,"85,064",149,"11,094",0,2022-02-28,架空历史,,1,1,52294,精神病人欢乐多,5981278,17616,8.7,0,正剧,"文野,咒回,柯南,马甲文",你到底有多少人物卡？,2022-09-11,"562,228",无CP,衍生
3458556,狮子星系,"148,064",160,"19,950",0,2021-07-05,近代现代,,1,1,63632,向全世界撒下一个个弥天大谎,5647886,11944,9.0,0,正剧,"综漫,文野,咒回,马甲文",我欺骗了整个世界,2022-08-25,"661,140",无CP,衍生
3458556,狮子星系,"36,403",100,"2,457",0,2021-03-29,近代现代,,1,1,13667,他们捡到了彼此，都觉得如获珍宝,5302139,30006,8.9,0,正剧,"综漫,黑篮,文野,咒回",咒灵总想推我上王座,2021-07-14,"435,034",纯爱,衍生
3458556,狮子星系,"20,268",72,"2,604",0,2022-09-13,近代现代,,1,1,15834,到底是他疯了，还是世界疯了？,5939657,79194,7.9,0,正剧,"综漫,少年漫,爽文,咒回",当我成为邪神子嗣,2022-12-23,"246,371",无CP,衍生
4568429,给我一把剑,87,23,8,0,2022-12-30,近代现代,,1,0,45,血族老祖VS小狗霸总,7534606,暂无排,,0,轻松,"幻想空间,娱乐圈,血族,爽文",豪门血族恋综爆红,2023-01-28,"51,349",言情,原创
4568429,给我一把剑,82,17,5,0,2022-11-30,近代现代,,1,0,45,要她负责,7482479,暂无排,,0,轻松,"都市情缘,天作之合,甜文,成长",暗恋对象要我负责,2023-01-21,"40,233",言情,原创
4568429,给我一把剑,"2,783",55,173,0,2022-10-23,近代现代,,1,1,1555,rua一个毛绒绒,7016548,238848,7.6,0,轻松,"奇幻魔幻,异能,爽文,萌宠",我在野生保护区当万兽迷,2023-02-07,"151,280",无CP,原创
4568429,给我一把剑,"12,634",96,689,0,2022-06-13,近代现代,,1,1,4240,撸豹吗，大的小的都有,6973832,98303,8.8,0,轻松,"科幻,甜文,现代架空,萌宠",我莫名成了雪豹，还怀了崽。,2023-01-19,"279,261",无CP,原创
2618598,猫咪鱼池,"5,167",92,302,0,2020-10-28,架空历史,,1,1,2022,系统逼我救反派,4425175,114936,8.0,0,轻松,"布衣生活,穿越时空,甜文",我靠治疗反派续命（穿书）,2021-02-02,"295,561",言情,原创
4568429,给我一把剑,"1,947",55,96,0,2022-09-17,近代现代,,1,1,912,是漂亮哒雪豹幼崽呀,7350639,273590,7.1,0,轻松,"娱乐圈,异能,甜文,爽文",雪豹幼崽，选秀爆红,2022-12-31,"155,472",言情,原创
2618598,猫咪鱼池,"14,131",151,565,0,2021-03-24,架空历史,,1,1,5356,猎户夫君竟是皇长子,4458685,110037,8.4,0,轻松,"种田文,重生,甜文,爽文",猎户的娇软娘子（重生）,2021-10-27,"472,614",言情,原创
2618598,猫咪鱼池,"2,697",43,74,0,2022-02-04,架空历史,,1,1,1120,全家一起穿越古代发家致富,5310540,160819,7.3,0,轻松,"布衣生活,穿越时空,美食",全家穿越到古代（种田）,2022-03-23,"148,847",言情,原创
2618598,猫咪鱼池,45,6,1,0,2022-12-18,架空历史,,1,0,34,养娃暴富，顺便捡了个大佬夫君,6783148,暂无排,,0,轻松,"种田文,甜文,穿书,市井生活",穿成寡妇后的滋润生活,2022-12-20,"18,906",言情,原创
2618598,猫咪鱼池,978,44,53,0,2022-08-02,幻想未来,,1,1,750,我的华夏古镇火遍全星际,6988298,274943,8.0,0,轻松,"美食,星际,爽文,基建",我在荒星建古镇[基建],2023-01-26,"132,095",言情,原创
2498411,的卢,"33,058",82,"6,860",0,2022-05-09,架空历史,,1,1,28297,嫁给我得罪过的男人。,4712496,28442,8.9,0,轻松,"天作之合,穿越时空,甜文",迫嫁,2022-11-11,"266,613",言情,原创
2498411,的卢,"57,805",81,"5,737",0,2020-11-24,近代现代,,1,1,18791,他们都非我不可。,4894130,30394,7.2,0,轻松,"甜文,穿书,爽文",穿书后男主们都非我不可,2021-11-13,"270,864",言情,原创
2498411,的卢,"2,234",18,166,0,2020-11-24,近代现代,,1,0,1051,我把自己活成爽文里的女主角。,5310909,221426,,0,轻松,"花季雨季,穿书,逆袭,校园",谁也别想让我当女配,2021-08-31,"67,739",言情,原创
2498411,的卢,"53,905",88,"8,124",0,2020-03-07,近代现代,,1,1,20001,拿到女主剧本后的苏爽人生,4168812,26860,8.1,0,轻松,"时代奇缘,甜文,穿书,爽文",穿书第三年我终于拿到了女主剧本,2021-11-24,"300,893",言情,原创
4568429,给我一把剑,845,67,32,0,2022-03-15,架空历史,,1,1,448,种田养崽农耕文明,6656846,181760,8.0,0,正剧,"穿书,市井生活,基建",从寡妇到将军夫人（种田）,2022-10-30,"129,617",言情,原创
4568429,给我一把剑,153,1,1,0,2022-05-17,近代现代,,1,0,2,有遗憾没有后悔,6888981,暂无排,6.0,0,轻松,,夏栀邱,2022-05-17,"5,512",言情,原创
4568429,给我一把剑,27,5,2,0,2022-09-09,近代现代,,1,0,1,快乐,6634113,暂无排,暂无评,0,正剧,"娱乐圈,甜文,现代架空",无所事事,2022-09-13,"11,186",言情,原创
4568429,给我一把剑,99,3,0,0,2022-03-05,近代现代,,1,0,3,快乐,6624562,暂无排,暂无评,0,轻松,"欢喜冤家,娱乐圈,女配,现代架空",无关寂寞,2022-10-16,"8,942",言情,原创
2618598,猫咪鱼池,"2,978",63,129,0,2019-12-31,架空历史,,1,1,646,恶毒女配她重生了！,4357922,183907,暂无评,0,轻松,"布衣生活,甜文,穿书",醒醒，我是恶毒女配,2020-07-01,"196,443",言情,原创
2618598,猫咪鱼池,29,4,0,0,2020-10-27,架空历史,,1,0,2,老嬷嬷穿成茹常在，一路开挂升级,5258312,暂无排,暂无评,0,轻松,,本宫今晚不侍寝,2020-12-17,"32,202",言情,原创
2618598,猫咪鱼池,"4,906",81,118,0,2019-08-21,架空历史,,1,1,798,炮灰成了大反派的金手指,4320127,126591,9.0,0,轻松,"宫廷侯爵,穿越时空,甜文,穿书",穿成反派的新婚娇妻,2020-04-30,"233,333",言情,原创
1336119,山有嘉卉,"17,405",119,"1,067",0,2019-07-07,近代现代,,1,1,5611,狗仔头视后的娱乐圈人生。,4034662,79507,8.7,0,正剧,"天之骄子,娱乐圈,励志人生,甜文",凭爱意要你私有,2019-10-12,"465,666",言情,原创
1336119,山有嘉卉,"7,084",133,870,0,2019-10-03,近代现代,,1,1,2194,半路千金娱乐圈走红之路。,4278042,130171,8.8,0,轻松,"天之骄子,励志人生,甜文,时尚流行",回到豪门以后我红了[娱乐圈],2020-01-05,"498,635",言情,原创
1336119,山有嘉卉,"2,916",112,504,0,2020-01-25,近代现代,,1,1,1032,落魄影后崛起记。,4310443,126597,9.3,0,正剧,"天之骄子,娱乐圈,励志人生,甜文",傅先生的意中人,2020-03-20,"456,623",言情,原创
1336119,山有嘉卉,"17,860",74,"1,586",0,2021-04-20,近代现代,,1,1,9060,你是我的软肋，也是我的盔甲。,5150644,53363,8.7,0,轻松,"天之骄子,业界精英,励志人生,时代新风",青枝,2021-06-10,"288,852",言情,原创
1336119,山有嘉卉,"13,364",97,"2,250",0,2021-01-14,近代现代,,1,1,5453,亲子鉴定师的精彩狗血日常。,4864793,45357,8.9,0,轻松,"近水楼台,美食,励志人生,甜文",谈情要在饮酒后,2021-03-08,"452,034",言情,原创
1336119,山有嘉卉,"8,526",114,"1,398",0,2018-10-10,近代现代,,1,1,2949,沈老板追妻之路。,3671904,77051,9.1,0,轻松,"美食,业界精英,励志人生,甜文",你是我的独家珍宝,2022-11-13,"463,621",言情,原创
5142907,兑水喝可乐,"6,259",26,515,0,2023-01-25,近代现代,,1,1,5047,你看到我的另一半脑子了吗,7542006,192305,,0,轻松,"时代奇缘,女配,爽文",带着半个脑子上恋综,2023-02-16,"156,695",言情,原创
2479512,时千辞,"51,467",177,"4,641",0,2020-08-18,近代现代,,1,1,32742,飞行救援队队长vs女明星,4783288,13158,9.5,0,轻松,"都市情缘,情有独钟,天作之合,娱乐圈",偏爱,2022-11-02,"689,066",百合,原创
2507220,云術,"4,094",40,856,0,2023-01-14,幻想未来,,1,1,4149,每个人都是一束光,4756633,153704,,0,轻松,"情有独钟,甜文,成长",离婚后被顶级A求婚了,2023-02-16,"141,222",纯爱,原创
2507220,云術,"2,546",86,220,0,2021-06-28,近代现代,,1,1,1441,被死敌标记了怎么办？,5525746,85070,10.0,0,正剧,"幻想空间,边缘恋歌,相爱相杀,成长",被死敌标记了怎么办,2022-11-15,"302,876",纯爱,原创
2507220,云術,878,70,138,0,2021-01-11,近代现代,,1,0,396,不信邪小攻撞邪实录,5220742,153427,9.4,0,轻松,"强强,灵异神怪,甜文,悬疑推理",听说你不信邪？,2021-05-07,"246,733",纯爱,原创
1784123,慕吱,"10,917",27,"2,009",0,2023-01-23,近代现代,,1,1,9529,青梅竹马变夫妻,7527696,63234,,0,轻松,"情有独钟,天作之合,天之骄子,业界精英",婚婚入睡,2023-02-16,"100,079",言情,原创
1784123,慕吱,"84,894",99,"11,597",0,2021-11-30,近代现代,,1,1,56876,美艳动人X医生,4845279,23003,9.2,0,轻松,"都市情缘,豪门世家,情有独钟",天鹅颈,2022-12-01,"399,959",言情,原创
2507220,云術,"1,327",134,423,0,2022-03-31,近代现代,,1,1,1870,时间带不走的，是少年的爱意。,6187615,125874,10.0,0,轻松,"都市情缘,花季雨季,情有独钟,破镜重圆",有种别哭,2023-01-02,"485,100",纯爱,原创
4597276,十肆兜,"4,811",15,195,0,2022-10-10,近代现代,,1,1,2227,专业打脸，童叟无欺。,6715980,276224,6.7,0,轻松,"穿越时空,甜文",魔法亲妈，综艺爆火,2023-02-14,"59,648",言情,原创
3243874,轻阖,"4,684",35,833,0,2023-01-07,近代现代,,1,1,6002,我们做饭/打网球的真是太强啦！,6515180,70017,,0,轻松,"网王,综漫,美食,甜文",谈恋爱不如做饭,2023-02-16,"118,726",言情,衍生
4597276,十肆兜,"2,627",31,84,0,2022-03-22,近代现代,,1,1,529,暴发户的自我修养。,6662385,219705,8.0,0,轻松,"重生,甜文,爽文,年代文",重生九零暴发户,2022-06-14,"102,123",言情,原创
1336119,山有嘉卉,"10,948",82,264,0,2016-03-01,近代现代,,1,1,2461,看男神如何变成自己男人！,2694828,144718,9.3,0,正剧,"美食,业界精英,励志人生,甜文",谁言男神不易得,2016-08-17,"256,230",言情,原创
4597276,十肆兜,"23,513",90,"2,442",0,2022-06-12,近代现代,,1,1,9683,女主闺蜜我不当了。,6925708,101657,8.0,0,轻松,"时代奇缘,情有独钟,甜文,爽文",我靠弹幕躲剧情,2022-10-20,"356,161",言情,原创
1336119,山有嘉卉,"10,786",2,20,0,2019-01-27,近代现代,,1,0,549,小师妹跟师兄的小甜饼~,4010921,300184,8.3,0,轻松,,三见钟情,2019-01-27,"5,746",言情,原创
5142907,兑水喝可乐,122,4,7,0,2022-12-03,近代现代,,1,0,17,迟来的醒悟,7576245,暂无排,暂无评,0,悲剧,"情有独钟,天作之合,阴差阳错,娱乐圈",迟悟,2022-12-03,"9,589",言情,原创
5142907,兑水喝可乐,897,31,30,0,2022-11-16,近代现代,,1,1,467,她是有点玄学在身上的,7370365,暂无排,8.7,0,轻松,现代架空,病美人在恋综靠玄学爆红,2022-12-23,"136,146",言情,原创
2507220,云術,"5,840",53,376,0,2020-07-24,近代现代,,1,1,2883,子弹上膛，一枪击中心脏,5023470,93810,8.9,0,轻松,"强强,游戏网游,甜文",我家队长又甜又飒[电竞],2022-06-22,"181,326",纯爱,原创
2507220,云術,51,1,1,0,2022-10-06,近代现代,,1,0,14,她生于绿洲，却从未到达绿洲。,6961398,275053,暂无评,0,悲剧,"虐恋情深,因缘邂逅,现代架空",向岸,2022-10-06,"8,101",言情,原创
2507220,云術,"5,130",29,210,0,2021-11-18,近代现代,,1,0,2332,原来处处都是少爷的陷阱,6335038,173108,9.3,0,轻松,"情有独钟,种田文,甜文,市井生活",少爷,2022-12-16,"96,136",纯爱,原创
1810865,退戈,"17,186",36,"14,880",0,2023-01-18,架空历史,,1,1,31661,待我执剑，肃清妖境,6883339,12886,,0,正剧,"励志人生,爽文,东方玄幻,古代幻想",社稷山河剑,2023-02-16,"125,652",言情,原创
1810865,退戈,"95,072",100,"34,092",0,2022-05-02,近代现代,,1,1,77680,好久不见，记得好好吃饭,5698937,8698,9.6,0,正剧,"都市情缘,情有独钟,悬疑推理,时代新风",歧路,2022-08-17,"353,341",言情,原创
1784123,慕吱,"90,444",66,"8,302",0,2020-02-22,近代现代,,1,1,36239,你是我心上，最后一朵玫瑰,3481552,31711,9.5,0,正剧,"都市情缘,豪门世家,情有独钟",她千娇百媚,2021-09-15,"278,095",言情,原创
1784123,慕吱,"32,147",71,"5,123",0,2021-07-26,近代现代,,1,1,31615,乖张少女x冷漠拽哥,3984920,46348,8.9,0,正剧,"情有独钟,近水楼台,校园",了了悸动,2021-10-21,"298,082",言情,原创
1784123,慕吱,"140,207",81,"12,293",0,2018-05-29,近代现代,,1,1,35232,做你的神，颠覆众生,3069898,17604,9.8,0,正剧,"都市情缘,豪门世家,天之骄子,业界精英",初初见你,2019-10-29,"317,000",言情,原创
1784123,慕吱,"46,937",53,"6,398",0,2020-12-27,近代现代,,1,1,22597,2月10日晚上七点全网预售,3963886,33650,9.0,0,轻松,"豪门世家,情有独钟,天作之合,婚恋",瘾忍,2021-10-28,"168,891",言情,原创
3243874,轻阖,"22,205",114,"2,640",0,2022-03-20,架空历史,,1,1,12546,虽然我飙车打架但我是个好警察,6325406,88398,8.9,0,轻松,"综漫,近水楼台,少年漫,柯南",喜欢上警校同学的哥哥怎么办,2022-09-06,"421,091",言情,衍生
1784123,慕吱,"13,544",99,"3,730",0,2022-10-17,近代现代,,1,1,15788,清纯冷艳X浮浪不羁,4422225,37301,9.2,0,轻松,"近水楼台,天作之合,业界精英",你侬我侬,2023-02-11,"416,215",言情,原创
3243874,轻阖,"7,880",85,452,0,2021-04-17,架空历史,,1,1,3628,没说替身使者会吸引Mafia啊,5562758,133368,8.5,0,轻松,"综漫,天之骄子,柯南,JOJO",替身使者在酒厂,2022-10-11,"274,867",言情,衍生
3243874,轻阖,"3,966",84,439,0,2021-11-19,架空历史,,1,1,3074,白兰你为何这么狗,5721546,182453,8.7,0,轻松,"综漫,家教,文野,咒回",如何暴揍一只白花花,2022-03-16,"273,268",言情,衍生
3243874,轻阖,"8,646",67,521,0,2020-12-16,架空历史,,1,1,3943,阴阳师和咒术师的契合测试,5354575,137280,8.1,0,轻松,"综漫,成长,古代幻想,咒回",校园大姐大是阴阳师,2022-06-12,"215,859",言情,衍生
1336119,山有嘉卉,"49,674",127,"7,351",0,2022-07-20,近代现代,,1,1,31501,顶级富二代也是打工人。,5993642,48896,8.6,0,轻松,"情有独钟,天之骄子,业界精英,励志人生",冬宜,2022-10-07,"604,969",言情,原创
3243874,轻阖,"3,750",1,20,0,2020-12-09,架空历史,,1,0,291,比比谁的话更少,5340663,暂无排,8.8,0,轻松,"青梅竹马,咒回",狗卷听了都说鲑鱼子,2021-03-14,"4,410",言情,衍生
1336119,山有嘉卉,"16,735",125,"2,882",0,2022-02-09,近代现代,,1,1,12031,前男友该如何才能再上位？,6087829,67574,9.4,0,轻松,"天之骄子,青梅竹马,业界精英,时代新风",桐叶渡,2022-12-31,"554,028",言情,原创
1336119,山有嘉卉,"16,232",128,"3,016",0,2022-11-01,近代现代,,1,1,11090,为了养老公我不得不努力,5337135,89714,9.4,0,轻松,"豪门世家,情有独钟,业界精英,励志人生",岁岁有松筠,2023-01-17,"574,273",言情,原创
1336119,山有嘉卉,"4,102",23,919,0,2023-01-25,近代现代,,1,1,4703,听说我们小时候一起哭过？,5901547,98438,,0,轻松,"情有独钟,天作之合,娱乐圈,励志人生",小红豆,2023-02-16,"120,660",言情,原创
1336119,山有嘉卉,"7,327",98,"2,373",0,2022-05-03,近代现代,,1,1,5507,俏警花和她的作精男友。,5689627,81019,8.9,0,轻松,"近水楼台,天作之合,励志人生,时代新风",玫瑰与听诊器,2022-07-05,"415,853",言情,原创
5142907,兑水喝可乐,"9,471",42,196,0,2022-09-18,近代现代,,1,1,2993,靠降维打击火爆全网,7361116,172593,7.5,0,轻松,"娱乐圈,异能,穿书,直播",钢铁直女在恋综里当对照组,2022-12-18,"136,318",言情,原创
2507220,云術,"30,813",27,104,0,2020-05-04,近代现代,,1,0,1226,假A与假o的绝对契合，一个装A,4807003,222158,9.4,0,轻松,"天作之合,打脸,甜文,校园",【朝俞ABO】《装A是会被打的》,2022-02-12,"47,480",纯爱,衍生
1784123,慕吱,"65,950",81,"9,516",0,2020-05-30,近代现代,,1,1,29989,我为美色学高数（学个屁,4621989,23147,9.5,0,正剧,"都市情缘,业界精英",亲吻睡美人,2021-09-12,"366,165",言情,原创
2507220,云術,"2,931",1,12,0,2019-05-23,近代现代,,1,0,169,张启山悔了，他悔了……,4169750,294881,8.0,0,悲剧,情有独钟,【典狱司】一树海棠一树春,2019-05-23,"2,994",纯爱,衍生
1784123,慕吱,"8,651",14,577,0,2022-08-07,近代现代,,1,0,3685,姐弟恋,4213498,246705,9.5,0,轻松,"都市情缘,情有独钟,天作之合",我可没把你当姐姐,2022-08-26,"40,786",言情,原创
1784123,慕吱,"35,997",90,"8,565",0,2022-05-03,近代现代,,1,1,27702,清冷贵公子X佛系大提琴手,6558145,27976,8.9,0,轻松,"都市情缘,豪门世家,业界精英",我和总裁相亲了,2022-12-01,"359,121",言情,原创
1810865,退戈,"232,114",92,"67,607",0,2021-03-08,近代现代,,1,1,131986,红星闪闪放光明,4501119,6720,9.7,0,轻松,"情有独钟,甜文,校园,时代新风",灼灼烈日,2023-02-13,"311,751",言情,原创
3243874,轻阖,"2,969",43,414,0,2020-07-24,架空历史,,1,0,925,大妖怪和大小姐身份的不兼容性。,5023742,暂无排,8.7,0,轻松,"综漫,灵异神怪,因缘邂逅,少年漫",源氏大小姐不想做人了！,2021-03-18,"138,364",言情,衍生
3243874,轻阖,169,2,8,0,2022-11-18,架空历史,,1,0,33,她负责毁灭，他负责拯救。,7535101,暂无排,,0,轻松,"幻想空间,情有独钟,甜文,齐神",菠萝包毁灭世界,2022-12-29,"5,274",言情,衍生
1336119,山有嘉卉,"7,334",88,"1,700",0,2021-11-23,近代现代,,1,1,5036,住院总医师的漂亮小青梅。,5401127,69456,8.9,0,轻松,"天之骄子,青梅竹马,业界精英,时代新风",鹊上星桥,2022-01-23,"396,915",言情,原创
3243874,轻阖,"1,050",2,5,0,2021-04-11,架空历史,,1,0,32,小六是个坏女人,5686496,暂无排,9.0,0,暗黑,"恐怖,相爱相杀",[小小梦魇]我是你的梦魇,2021-04-11,"3,523",言情,衍生
3243874,轻阖,733,5,5,0,2021-01-29,架空历史,,1,0,25,祝你生日快乐,5463692,暂无排,8.7,0,轻松,"猎人,少年漫,银魂",那些年的男神们,2021-01-29,"1,901",言情,衍生
3243874,轻阖,"1,113",5,7,0,2020-10-12,架空历史,,1,0,105,是为了保命。,5230596,暂无排,,0,正剧,"猎人,综漫,青梅竹马,甜文",一篇库洛洛的文,2021-04-21,"15,497",言情,衍生
1336119,山有嘉卉,"19,035",94,"2,786",0,2021-09-15,近代现代,,1,1,9352,那个身为小师姑的窝边草。,5316057,77572,9.2,0,轻松,"近水楼台,励志人生,甜文",纪时有繁星,2022-01-17,"420,518",言情,原创
1336119,山有嘉卉,"22,412",100,"2,389",0,2021-07-14,近代现代,,1,1,8512,当我的青梅成为富婆以后。,4941355,41453,9.1,0,轻松,"情有独钟,青梅竹马,业界精英,励志人生",我收房租养你啊,2021-09-10,"443,494",言情,原创
1336119,山有嘉卉,"9,885",82,"1,322",0,2021-03-10,近代现代,,1,1,5958,念念不忘，必有回响。,4884616,61047,8.5,0,轻松,"天作之合,甜文",不问南墙,2021-04-25,"365,251",言情,原创
1336119,山有嘉卉,"24,219",90,"2,556",0,2020-11-12,近代现代,,1,1,15161,我凭做饭娶媳妇。,4717305,31928,9.5,0,轻松,"近水楼台,天之骄子,励志人生,甜文",厉医生家的饭,2021-02-21,"376,084",言情,原创
