aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,ndlist_date,ndlist_rank,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
1256565,黄鱼听雷,"19,299",62,948,0,2018-05-12,近代现代,,1,1,5527,双向暗恋,None,"(None,)",3562186,59992,9.8,8296万,正剧,"都市情缘,破镜重圆,青梅竹马",尘光,2022-04-23,"152,597",言情,原创
1256565,黄鱼听雷,"17,760",72,"1,250",0,2019-02-19,近代现代,,1,1,5983,大叔和少女,None,"(None,)",3442958,56383,9.7,8669万,正剧,都市情缘,西月已归,2020-12-30,"173,279",言情,原创
2147997,一江听月,"96,973",106,"7,406",0,2022-09-15,架空历史,,1,1,75331,等我师妹来了你就完了！,None,"(None,)",6055164,724,8.9,10.7亿,爆笑,"情有独钟,甜文,穿书,爽文",师妹好怪，再看一眼,2023-02-18,"604,507",言情,原创
2147997,一江听月,"54,508",71,"2,426",0,2020-02-18,架空历史,,1,1,17959,手撕剧本，反派魔头偏偏宠爱我,None,"(None,)",4475941,30714,8.3,3.4亿,轻松,"穿越时空,仙侠修真,甜文,爽文",我是天道亲闺女的恶毒师姐,2022-01-21,"350,408",言情,原创
1256565,黄鱼听雷,"35,309",65,"2,017",0,2018-05-27,近代现代,,1,1,8986,风花雪月不等人,None,"(None,)",3351023,121459,8.6,1.1亿,正剧,"都市情缘,边缘恋歌,娱乐圈",迟归,2022-11-26,"163,862",言情,原创
2147997,一江听月,"64,904",50,"6,497",0,2021-12-17,架空历史,,1,1,46703,人参精和大魔王,None,"(None,)",4396863,33480,9.2,7.5亿,轻松,"情有独钟,天作之合,穿越时空,甜文",我和反派的高危日常,2022-06-02,"312,275",言情,原创
2147997,一江听月,"6,497",20,"4,084",0,2023-02-02,架空历史,,1,1,11170,我明明是守男德忠犬二十四孝老公,2023-02-23,"(3.0,)",7532878,70766,,2.3亿,轻松,"情有独钟,天作之合,甜文,爽文",她说我是渣男我不服,2023-02-23,"97,328",言情,原创
2147997,一江听月,"66,514",74,"11,100",0,2022-03-03,架空历史,,1,1,41541,暴躁笨蛋美人带天然黑萌妹闯天涯,None,"(None,)",5591141,1788,9.0,8.5亿,轻松,"情有独钟,天作之合,仙侠修真,甜文",嘘，我其实知道他是谁,2022-08-04,"533,384",言情,原创
2147997,一江听月,"211,845",122,"17,693",0,2021-06-02,架空历史,,1,1,102242,反火葬场，佛子今天渡我了吗,None,"(None,)",5362001,1385,9.0,17.2亿,爆笑,"情有独钟,穿越时空,甜文,爽文",他来渡我,2023-02-11,"823,021",言情,原创
2147997,一江听月,"11,623",58,"2,218",0,2022-06-02,架空历史,,1,1,10526,反派为了吃我忍辱负重,None,"(None,)",6874339,114494,8.9,2.3亿,爆笑,"情有独钟,天作之合,异世大陆,甜文",可恶，我被反派攻略了！,2022-09-18,"218,528",言情,原创
2147997,一江听月,"53,834",67,"2,464",0,2020-10-07,架空历史,,1,1,20161,仙君，我真的很想很想退婚,None,"(None,)",4740819,5781,8.2,3.6亿,轻松,"情有独钟,穿越时空,仙侠修真",我想和仙君退婚是真的,2021-02-15,"325,991",言情,原创
2147997,一江听月,"95,060",98,"6,146",0,2020-06-02,架空历史,,1,1,38639,我改变了自己的虐文结局,None,"(None,)",4555689,2535,9.0,7亿,轻松,"穿越时空,仙侠修真,女配,爽文",妖皇每天都想与我结契,2022-03-26,"575,955",言情,原创
2147997,一江听月,"22,474",67,"3,066",0,2021-02-27,架空历史,,1,1,14359,攻略黑莲花果真是高危任务啊！,None,"(None,)",5235434,5009,8.3,3.2亿,轻松,仙侠修真,不会有人觉得攻略黑莲花很难吧？,2022-01-22,"382,651",言情,原创
2147997,一江听月,"27,891",56,"2,621",0,2020-12-09,近代现代,,1,1,11135,绿茶竹马他每天都想薅我。,None,"(None,)",5287695,40500,8.7,2.8亿,轻松,"豪门世家,甜文,穿书,爽文",满级大佬穿回真千金,2021-03-31,"363,368",言情,原创
2147997,一江听月,"33,978",49,524,0,2019-12-16,近代现代,,1,1,4758,小烛龙学霸姑姑在线教育大侄子们,None,"(None,)",4395664,81325,7.7,1.4亿,轻松,"甜文,穿书,爽文,校园",团宠学霸她太难了[穿书],2020-03-12,"202,713",言情,原创
1256565,黄鱼听雷,"13,105",64,853,0,2018-12-31,近代现代,,1,1,5570,一本从头甜到尾的恋爱文,None,"(None,)",3268426,36641,9.0,8302.3万,轻松,"都市情缘,竞技,甜文",慢慢喜欢你,2022-11-23,"150,945",言情,原创
1256565,黄鱼听雷,"93,939",57,"1,118",0,2017-02-07,近代现代,,1,1,26332,婚恋文,None,"(None,)",3062993,150322,9.5,2.2亿,轻松,"都市情缘,婚恋",晨婚,2022-11-26,"160,954",言情,原创
1256565,黄鱼听雷,"61,150",61,"1,967",0,2017-12-01,近代现代,,1,1,16723,春风迟至，美人白暮,None,"(None,)",3013835,84775,9.3,1.6亿,正剧,"都市情缘,天之骄子",春迟,2023-01-19,"166,068",言情,原创
