aid,follower_count,name,ndlist_date,ndlist_rank,nid,pub_date,score
2591484,558,刘南南,2023-02-18,13,7583495,2023-01-29 18:00:00,4亿
2591484,558,刘南南,,,6085341,2022-01-17 18:00:00,4亿
2591484,558,刘南南,,,5542718,2021-08-02 18:00:00,4亿
2591484,558,刘南南,,,5332541,2021-01-30 18:00:00,4亿
2591484,558,刘南南,,,4940709,2020-11-30 18:00:00,4亿
2591484,558,刘南南,,,4487927,2020-06-24 18:00:00,4亿
2591484,558,刘南南,,,5366620,2021-05-17 18:00:00,4亿
2591484,558,刘南南,,,5083556,2020-10-03 00:00:00,4亿
4379498,953,禅酒,2023-02-18,12,6496774,2023-01-25 12:00:00,3.9亿
4379498,953,禅酒,,,6374435,2022-07-16 09:00:00,3.9亿
4379498,953,禅酒,,,6434160,2022-07-19 21:00:00,3.9亿
4379498,953,禅酒,,,6366830,2022-01-03 00:00:00,3.9亿
2591484,558,刘南南,,,4708822,2020-06-11 21:00:00,4亿
2591484,558,刘南南,,,4445241,2020-04-13 21:00:00,4亿
2591484,558,刘南南,,,4383038,2019-12-10 03:00:01,4亿
2591484,558,刘南南,,,4366918,2019-09-28 21:00:01,4亿
2591484,558,刘南南,,,4326326,2019-08-25 00:45:33,4亿
2591484,558,刘南南,,,6519835,2022-12-05 00:00:00,4亿
2591484,558,刘南南,,,4287815,2019-08-02 20:33:13,4亿
1124503,14046,桃花引,,,4925419,2023-02-22 21:00:00,62.6亿
1124503,14046,桃花引,2023-02-19,9,7433172,2023-02-03 22:00:00,62.6亿
1124503,14046,桃花引,,,7449970,2022-12-09 12:00:00,62.6亿
1124503,14046,桃花引,,,6482728,2022-05-01 09:00:00,62.6亿
1124503,14046,桃花引,,,6297751,2022-03-22 21:00:00,62.6亿
1124503,14046,桃花引,,,4764178,2022-09-22 21:00:00,62.6亿
1124503,14046,桃花引,,,4764105,2020-06-30 18:00:00,62.6亿
1124503,14046,桃花引,,,4536371,2020-05-11 09:00:00,62.6亿
1124503,14046,桃花引,,,4036049,2019-05-08 15:03:59,62.6亿
1124503,14046,桃花引,,,3907839,2019-02-13 20:00:00,62.6亿
1124503,14046,桃花引,,,3357385,2018-03-26 21:00:00,62.6亿
1124503,14046,桃花引,,,6246279,2021-11-30 21:09:00,62.6亿
1124503,14046,桃花引,,,5814573,2021-09-14 15:00:00,62.6亿
1124503,14046,桃花引,,,7261920,2022-11-06 18:00:00,62.6亿
1124503,14046,桃花引,,,7060832,2022-08-02 09:00:00,62.6亿
1124503,14046,桃花引,,,5778265,2021-07-27 21:00:00,62.6亿
1124503,14046,桃花引,,,5216514,2020-10-06 06:00:00,62.6亿
1124503,14046,桃花引,,,4326553,2019-10-08 13:00:00,62.6亿
1124503,14046,桃花引,,,3538287,2018-06-25 09:00:00,62.6亿
1124503,14046,桃花引,,,3336055,2018-01-23 21:00:00,62.6亿
1124503,14046,桃花引,,,3209330,2017-10-30 08:00:00,62.6亿
1124503,14046,桃花引,,,2841932,2017-02-19 20:16:00,62.6亿
1124503,14046,桃花引,,,2789974,2016-05-31 22:18:00,62.6亿
1124503,14046,桃花引,,,3941130,2019-04-08 21:00:00,62.6亿
1124503,14046,桃花引,,,3022283,2017-07-21 08:00:00,62.6亿
1124503,14046,桃花引,,,5627435,2021-05-13 15:00:00,62.6亿
1124503,14046,桃花引,,,5356263,2021-04-22 09:00:00,62.6亿
1124503,14046,桃花引,,,3868383,2018-12-24 09:00:59,62.6亿
1124503,14046,桃花引,,,3653514,2018-10-10 15:00:00,62.6亿
1124503,14046,桃花引,,,3116152,2017-06-05 08:00:00,62.6亿
1124503,14046,桃花引,,,2949030,2016-11-03 20:30:00,62.6亿
1124503,14046,桃花引,,,2838844,2016-08-14 07:00:00,62.6亿
1124503,14046,桃花引,,,2724169,2016-03-29 21:00:00,62.6亿
1124503,14046,桃花引,,,2565892,2015-09-17 14:15:01,62.6亿
1124503,14046,桃花引,,,2530276,2015-08-07 20:10:11,62.6亿
1124503,14046,桃花引,,,2147484,2014-06-18 21:45:09,62.6亿
1124503,14046,桃花引,,,5903533,2021-07-14 18:00:00,62.6亿
1124503,14046,桃花引,,,4157042,2022-07-06 21:00:00,62.6亿
1124503,14046,桃花引,,,3987059,2019-09-09 08:00:00,62.6亿
1124503,14046,桃花引,,,3556315,2018-08-30 20:00:00,62.6亿
1124503,14046,桃花引,,,2614098,2015-12-01 18:05:02,62.6亿
1124503,14046,桃花引,,,2174360,2014-07-19 15:04:38,62.6亿
1124503,14046,桃花引,,,1988049,2014-01-13 10:40:08,62.6亿
1124503,14046,桃花引,,,6234146,2021-12-03 21:00:00,62.6亿
1124503,14046,桃花引,,,6175294,2021-10-20 21:00:00,62.6亿
1124503,14046,桃花引,,,6085807,2021-09-01 06:00:00,62.6亿
1124503,14046,桃花引,,,5062008,2021-02-01 09:00:00,62.6亿
1124503,14046,桃花引,,,4589036,2021-03-24 15:00:00,62.6亿
1124503,14046,桃花引,,,4536381,2020-03-03 12:00:01,62.6亿
1124503,14046,桃花引,,,4395747,2020-02-15 15:09:09,62.6亿
1124503,14046,桃花引,,,3097152,2020-04-10 06:00:00,62.6亿
1835637,1878,荔芒,2023-02-19,11,6685735,2023-01-23 00:00:00,7.6亿
1835637,1878,荔芒,,,5613250,2022-03-21 00:00:15,7.6亿
1835637,1878,荔芒,,,5549877,2021-02-23 22:53:21,7.6亿
1835637,1878,荔芒,,,6070564,2021-08-09 12:31:23,7.6亿
1835637,1878,荔芒,,,3874472,2018-09-23 15:01:35,7.6亿
1835637,1878,荔芒,,,4616080,2021-09-20 00:01:00,7.6亿
1835637,1878,荔芒,,,4413742,2020-06-28 09:00:00,7.6亿
1835637,1878,荔芒,,,3818794,2019-10-21 08:15:00,7.6亿
1835637,1878,荔芒,,,3667757,2019-06-17 09:00:00,7.6亿
1835637,1878,荔芒,,,3437608,2018-07-02 08:00:00,7.6亿
1835637,1878,荔芒,,,3369728,2017-12-24 01:57:00,7.6亿
1835637,1878,荔芒,,,3252807,2017-07-17 18:15:00,7.6亿
1835637,1878,荔芒,,,2859434,2016-07-25 07:59:00,7.6亿
1835637,1878,荔芒,,,4477461,2020-01-01 12:38:43,7.6亿
1835637,1878,荔芒,,,2884424,2016-08-10 13:55:42,7.6亿
1835637,1878,荔芒,,,3089602,2017-02-09 20:22:44,7.6亿
1835637,1878,荔芒,,,3291739,2017-12-30 16:00:00,7.6亿
1835637,1878,荔芒,,,3350603,2018-11-05 15:00:01,7.6亿
1835637,1878,荔芒,,,3273405,2017-07-21 23:00:00,7.6亿
2445547,565,雪客,2023-02-21,11,7596086,2023-01-29 19:05:23,2.6亿
2349398,159,更知,2023-02-22,10,5083945,2021-02-01 06:00:00,8032.7万
2349398,159,更知,,,4123300,2019-11-08 22:00:00,8032.7万
4982790,119,雾拾九,2023-02-23,8,7713381,2023-01-16 18:00:00,7392.8万
4982790,119,雾拾九,,,7405606,2022-10-07 09:00:00,7392.8万
4982790,119,雾拾九,,,7168463,2022-08-27 21:00:00,7392.8万
2445547,565,雪客,,,4348174,2019-09-11 21:18:30,2.6亿
2445547,565,雪客,,,6637203,2022-03-14 20:20:01,2.6亿
2445547,565,雪客,,,5295352,2021-02-28 19:00:00,2.6亿
2445547,565,雪客,,,5270550,2020-11-21 19:10:00,2.6亿
2445547,565,雪客,,,4692285,2020-06-09 01:05:10,2.6亿
2445547,565,雪客,,,4578486,2020-02-22 17:15:03,2.6亿
2445547,565,雪客,,,4091268,2019-03-25 13:30:07,2.6亿
2445547,565,雪客,,,7479985,2022-11-14 18:00:50,2.6亿
2445547,565,雪客,,,5270471,2020-11-06 12:00:00,2.6亿
2445547,565,雪客,,,5205657,2020-10-17 21:00:00,2.6亿
2246150,978,折星辰,2023-02-19,12,5123072,2021-05-08 18:00:00,5亿
2246150,978,折星辰,,,4170494,2020-06-01 18:00:01,5亿
2246150,978,折星辰,,,5013384,2020-12-08 20:28:37,5亿
2246150,978,折星辰,,,4169049,2019-05-30 06:00:01,5亿
2246150,978,折星辰,,,4232817,2020-02-15 22:55:43,5亿
2246150,978,折星辰,,,6439850,2022-01-05 08:15:26,5亿
2246150,978,折星辰,,,6439847,2022-01-05 08:01:59,5亿
2246150,978,折星辰,,,5188966,2022-11-07 01:55:38,5亿
2246150,978,折星辰,,,6099513,2021-10-07 06:00:00,5亿
2246150,978,折星辰,,,6045297,2022-10-06 12:47:31,5亿
4393389,41,告熹通,2023-02-23,13,7559912,2022-11-27 00:15:57,3030.4万
2841005,14,简淡,2023-02-23,14,7701553,2023-01-29 21:00:00,1151.3万
5407660,23,祈芡,2023-02-17,16,7720829,2023-01-17 10:49:18,2753.9万
852591,5658,无稽之谈,2023-02-21,12,7073222,2023-01-25 18:00:00,17.7亿
852591,5658,无稽之谈,,,6917688,2022-08-03 12:00:00,17.7亿
852591,5658,无稽之谈,,,4595423,2022-05-01 12:00:00,17.7亿
852591,5658,无稽之谈,,,4430547,2021-01-26 00:00:01,17.7亿
852591,5658,无稽之谈,,,5749126,2021-05-13 18:00:00,17.7亿
852591,5658,无稽之谈,,,3251144,2018-11-01 08:00:00,17.7亿
852591,5658,无稽之谈,,,4358455,2020-01-16 12:00:01,17.7亿
852591,5658,无稽之谈,,,3396404,2017-11-07 01:59:59,17.7亿
852591,5658,无稽之谈,,,3451042,2018-04-24 08:00:00,17.7亿
852591,5658,无稽之谈,,,3683169,2019-06-11 21:00:01,17.7亿
852591,5658,无稽之谈,,,4340389,2019-10-30 09:00:00,17.7亿
852591,5658,无稽之谈,,,3562027,2018-04-18 23:32:41,17.7亿
852591,5658,无稽之谈,,,3289440,2017-08-02 08:40:24,17.7亿
852591,5658,无稽之谈,,,3056365,2017-01-16 19:32:02,17.7亿
852591,5658,无稽之谈,,,2293295,2014-11-07 22:05:02,17.7亿
852591,5658,无稽之谈,,,3210220,2019-04-29 09:00:00,17.7亿
852591,5658,无稽之谈,,,2076243,2014-03-27 21:18:58,17.7亿
852591,5658,无稽之谈,,,3300172,2017-08-09 21:15:11,17.7亿
852591,5658,无稽之谈,,,2960751,2017-11-03 09:58:53,17.7亿
852591,5658,无稽之谈,,,2548257,2018-02-15 00:31:00,17.7亿
852591,5658,无稽之谈,,,1884815,2013-08-11 21:46:12,17.7亿
852591,5658,无稽之谈,,,1828379,2013-06-24 12:59:00,17.7亿
852591,5658,无稽之谈,,,1539708,2012-06-15 11:02:01,17.7亿
852591,5658,无稽之谈,,,2375095,2015-02-14 21:15:02,17.7亿
852591,5658,无稽之谈,,,2340354,2015-01-07 18:50:02,17.7亿
2775971,1277,我寻,2023-02-17,15,5999993,2023-01-27 00:00:00,4.7亿
2775971,1277,我寻,,,5878100,2022-01-20 10:05:00,4.7亿
2775971,1277,我寻,,,5525812,2021-07-07 09:00:00,4.7亿
2775971,1277,我寻,,,5028560,2021-01-20 12:00:01,4.7亿
2775971,1277,我寻,,,4597933,2020-05-17 18:40:16,4.7亿
2775971,1277,我寻,,,4526941,2020-02-03 13:21:02,4.7亿
2775971,1277,我寻,,,4881125,2020-07-13 21:00:00,4.7亿
1908339,708,不及流光,,,5890644,2022-01-15 09:00:01,3.9亿
1908339,708,不及流光,,,5288921,2020-12-12 09:00:00,3.9亿
1908339,708,不及流光,,,5270027,2021-06-06 06:00:00,3.9亿
1908339,708,不及流光,,,4910086,2020-06-15 15:00:01,3.9亿
1908339,708,不及流光,2023-02-20,7,6594813,2023-01-21 09:00:00,3.9亿
1908339,708,不及流光,,,4331729,2020-01-04 00:00:01,3.9亿
1908339,708,不及流光,,,3953823,2018-12-10 19:07:43,3.9亿
1908339,708,不及流光,,,6260600,2021-10-11 18:28:27,3.9亿
1908339,708,不及流光,,,5015021,2020-07-22 10:58:32,3.9亿
1908339,708,不及流光,,,7301045,2022-08-30 00:31:41,3.9亿
1908339,708,不及流光,,,4135556,2019-04-27 14:01:52,3.9亿
1908339,708,不及流光,,,3828428,2018-08-19 14:06:58,3.9亿
1908339,708,不及流光,,,3180099,2017-05-04 10:16:20,3.9亿
1908339,708,不及流光,,,3399718,2017-11-10 22:57:33,3.9亿
1908339,708,不及流光,,,5160507,2020-09-09 18:00:00,3.9亿
1908339,708,不及流光,,,4469993,2019-12-26 13:06:15,3.9亿
1908339,708,不及流光,,,2950133,2016-10-07 20:03:22,3.9亿
1908339,708,不及流光,,,4417873,2019-11-11 09:53:46,3.9亿
1908339,708,不及流光,,,3876210,2018-09-25 08:00:00,3.9亿
1908339,708,不及流光,,,3575005,2018-05-03 13:51:59,3.9亿
1908339,708,不及流光,,,4037418,2019-03-01 08:00:00,3.9亿
1908339,708,不及流光,,,3849728,2019-07-11 09:00:01,3.9亿
1908339,708,不及流光,,,3568967,2018-04-26 12:58:28,3.9亿
1908339,708,不及流光,,,3398194,2017-11-09 03:13:25,3.9亿
1908339,708,不及流光,,,3322737,2017-08-21 11:02:18,3.9亿
1908339,708,不及流光,,,3141211,2017-04-27 10:10:10,3.9亿
5012296,1130,月趻,2023-02-18,17,7352591,2023-01-16 12:00:00,1.6亿
5012296,1130,月趻,,,7193575,2022-08-06 09:25:00,1.6亿
5320458,73,黄金厚蛋烧,2023-02-19,14,7738787,2023-01-30 21:00:00,9112.1万
5320458,73,黄金厚蛋烧,,,7615330,2022-12-16 18:43:37,9112.1万
2256911,1064,混吃等死中,2023-02-18,16,3932442,2022-08-02 21:05:00,3.9亿
2256911,1064,混吃等死中,,,3645457,2021-01-25 12:00:00,3.9亿
2256911,1064,混吃等死中,,,3597057,2018-05-25 00:57:12,3.9亿
2256911,1064,混吃等死中,,,3932450,2019-02-12 23:05:03,3.9亿
2256911,1064,混吃等死中,,,3597076,2018-05-25 01:43:45,3.9亿
2256911,1064,混吃等死中,,,3595367,2018-05-23 10:27:40,3.9亿
2256911,1064,混吃等死中,,,3645847,2019-02-27 18:10:06,3.9亿
2256911,1064,混吃等死中,,,3587391,2018-05-14 23:43:07,3.9亿
2256911,1064,混吃等死中,,,3949973,2019-10-26 09:00:00,3.9亿
4595898,2300,仗马,2023-02-18,15,7241338,2023-01-28 12:11:08,13.6亿
4595898,2300,仗马,,,7037786,2022-07-10 18:02:59,13.6亿
4595898,2300,仗马,,,6687123,2022-03-23 21:00:00,13.6亿
4595898,2300,仗马,,,7550598,2022-12-19 01:32:40,13.6亿
4595898,2300,仗马,,,7271567,2022-08-22 16:39:43,13.6亿
4595898,2300,仗马,,,6687439,2022-03-23 21:00:00,13.6亿
4595898,2300,仗马,,,6660560,2022-03-16 18:00:00,13.6亿
2678559,8554,宋昭,2023-02-23,12,5733125,2022-12-21 19:24:07,37亿
2678559,8554,宋昭,,,7547355,2022-11-22 19:18:31,37亿
2678559,8554,宋昭,,,6859728,2022-10-14 14:07:05,37亿
2678559,8554,宋昭,,,5247899,2022-02-08 13:05:00,37亿
2678559,8554,宋昭,,,4742215,2022-07-12 10:31:00,37亿
2678559,8554,宋昭,,,5204517,2021-10-09 21:00:00,37亿
2678559,8554,宋昭,,,5174022,2021-02-16 09:02:02,37亿
2678559,8554,宋昭,,,4801674,2020-07-10 12:00:00,37亿
2678559,8554,宋昭,,,4410927,2019-11-05 00:57:25,37亿
2678559,8554,宋昭,,,4598558,2020-03-01 12:17:58,37亿
2678559,8554,宋昭,,,4436191,2020-05-13 12:00:00,37亿
2678559,8554,宋昭,,,5214404,2020-10-05 08:25:03,37亿
291895,1834,花冉叶,2023-02-18,18,7059366,2023-01-02 18:40:16,3.5亿
291895,1834,花冉叶,,,7194232,2022-08-25 22:22:00,3.5亿
291895,1834,花冉叶,,,6581709,2022-02-18 15:36:31,3.5亿
291895,1834,花冉叶,,,6109151,2021-08-18 18:04:58,3.5亿
291895,1834,花冉叶,,,2119967,2014-05-08 21:05:19,3.5亿
291895,1834,花冉叶,,,1798562,2013-05-16 21:51:33,3.5亿
291895,1834,花冉叶,,,1637711,2012-10-01 21:46:24,3.5亿
291895,1834,花冉叶,,,1464266,2012-03-08 21:04:10,3.5亿
291895,1834,花冉叶,,,1263632,2011-07-31 21:36:17,3.5亿
291895,1834,花冉叶,,,1802340,2013-05-21 22:32:46,3.5亿
291895,1834,花冉叶,,,1714733,2013-01-28 20:01:42,3.5亿
291895,1834,花冉叶,,,1424661,2012-01-17 18:57:15,3.5亿
291895,1834,花冉叶,,,2557771,2016-08-31 22:24:00,3.5亿
291895,1834,花冉叶,,,422086,2009-01-14 20:46:03,3.5亿
291895,1834,花冉叶,,,397017,2008-11-10 19:57:20,3.5亿
5099660,216,宋九音,2023-02-19,15,7333815,2023-01-23 16:19:04,2.1亿
5099660,216,宋九音,,,7650315,2023-01-03 22:45:47,2.1亿
5099660,216,宋九音,,,7432592,2022-10-19 20:00:00,2.1亿
412296,25445,黑猫白白,2023-02-22,11,4991402,2023-01-16 23:26:26,145.7亿
412296,25445,黑猫白白,,,5248403,2022-06-07 13:22:22,145.7亿
412296,25445,黑猫白白,,,2979121,2017-06-10 21:21:21,145.7亿
412296,25445,黑猫白白,,,3413267,2019-07-05 09:00:00,145.7亿
412296,25445,黑猫白白,,,2311645,2016-10-19 15:25:00,145.7亿
412296,25445,黑猫白白,,,2153229,2014-11-01 09:45:02,145.7亿
412296,25445,黑猫白白,,,4267960,2020-05-30 15:00:00,145.7亿
412296,25445,黑猫白白,,,5813491,2021-06-18 00:18:18,145.7亿
412296,25445,黑猫白白,,,2939838,2018-01-28 23:10:00,145.7亿
412296,25445,黑猫白白,,,3720550,2018-11-28 13:00:00,145.7亿
412296,25445,黑猫白白,,,3962414,2019-10-20 23:59:30,145.7亿
412296,25445,黑猫白白,,,3693437,2019-03-21 08:08:08,145.7亿
412296,25445,黑猫白白,,,4326711,2020-03-27 09:00:00,145.7亿
412296,25445,黑猫白白,,,4648143,2020-12-13 00:00:00,145.7亿
412296,25445,黑猫白白,,,4353891,2021-06-29 00:22:22,145.7亿
412296,25445,黑猫白白,,,1979336,2014-06-30 18:25:03,145.7亿
412296,25445,黑猫白白,,,6466977,2022-03-04 08:00:00,145.7亿
412296,25445,黑猫白白,,,5702414,2021-09-19 00:00:00,145.7亿
412296,25445,黑猫白白,,,3000928,2017-11-19 22:00:00,145.7亿
412296,25445,黑猫白白,,,3462501,2018-08-19 00:33:33,145.7亿
412296,25445,黑猫白白,,,3016486,2017-01-04 15:45:15,145.7亿
412296,25445,黑猫白白,,,3523982,2019-01-20 20:40:00,145.7亿
412296,25445,黑猫白白,,,4037758,2020-03-03 09:00:00,145.7亿
412296,25445,黑猫白白,,,2875782,2016-10-03 00:00:00,145.7亿
412296,25445,黑猫白白,,,4409964,2022-01-24 23:10:00,145.7亿
412296,25445,黑猫白白,,,3903975,2019-09-11 00:01:00,145.7亿
412296,25445,黑猫白白,,,4166777,2021-03-25 09:00:00,145.7亿
412296,25445,黑猫白白,,,3160251,2018-06-17 00:00:08,145.7亿
412296,25445,黑猫白白,,,4030701,2020-09-25 21:05:00,145.7亿
412296,25445,黑猫白白,,,4469698,2019-12-29 00:18:18,145.7亿
412296,25445,黑猫白白,,,2311656,2016-01-20 23:20:03,145.7亿
412296,25445,黑猫白白,,,2407402,2015-08-27 20:05:11,145.7亿
412296,25445,黑猫白白,,,1153072,2011-03-19 15:13:06,145.7亿
412296,25445,黑猫白白,,,892321,2010-09-20 14:45:15,145.7亿
412296,25445,黑猫白白,,,739338,2010-06-02 14:44:41,145.7亿
412296,25445,黑猫白白,,,1883602,2013-08-10 16:27:38,145.7亿
412296,25445,黑猫白白,,,706094,2010-04-15 01:36:43,145.7亿
412296,25445,黑猫白白,,,1527871,2012-06-01 21:08:02,145.7亿
5337870,62,升兮兮,2023-02-19,16,7745352,2023-01-25 21:42:23,2618.8万
5337870,62,升兮兮,,,7666119,2023-01-09 12:00:00,2618.8万
5337870,62,升兮兮,,,7711356,2023-01-14 21:00:00,2618.8万
4715588,21,鹤吾,2023-02-19,17,7718485,2023-02-02 00:00:00,2293.5万
4715588,21,鹤吾,,,6812284,2022-04-26 16:21:18,2293.5万
2825117,5917,苏流云,2023-02-21,14,6409839,2023-02-04 23:30:00,34.6亿
2825117,5917,苏流云,,,4798464,2022-02-15 12:00:00,34.6亿
2825117,5917,苏流云,,,5190853,2021-03-29 18:00:00,34.6亿
2825117,5917,苏流云,,,4824851,2020-05-13 22:50:50,34.6亿
2825117,5917,苏流云,,,4587446,2020-03-06 18:00:00,34.6亿
5367941,21,雨落随风,2023-02-20,12,7663105,2022-12-31 22:25:33,2556万
2031329,10004,阿扶光,2023-02-21,13,7195631,2023-01-25 21:00:00,31.4亿
2031329,10004,阿扶光,,,6087073,2022-06-30 23:20:02,31.4亿
2031329,10004,阿扶光,,,6894351,2022-07-27 12:00:00,31.4亿
2031329,10004,阿扶光,,,6093463,2021-10-14 14:00:00,31.4亿
2031329,10004,阿扶光,,,4632429,2021-07-30 21:32:00,31.4亿
2031329,10004,阿扶光,,,4479088,2020-05-06 12:30:31,31.4亿
2031329,10004,阿扶光,,,4957216,2020-11-20 16:44:56,31.4亿
2031329,10004,阿扶光,,,4082615,2020-01-04 08:00:00,31.4亿
2031329,10004,阿扶光,,,3583667,2019-08-04 19:08:25,31.4亿
2031329,10004,阿扶光,,,3546969,2018-05-02 19:31:00,31.4亿
2031329,10004,阿扶光,,,3597833,2018-07-12 20:15:08,31.4亿
2031329,10004,阿扶光,,,4093228,2019-05-05 19:28:15,31.4亿
2031329,10004,阿扶光,,,3514988,2018-10-09 16:30:26,31.4亿
2031329,10004,阿扶光,,,3205291,2017-08-08 18:02:28,31.4亿
2031329,10004,阿扶光,,,3449247,2018-03-18 09:00:00,31.4亿
2031329,10004,阿扶光,,,3411993,2017-12-25 21:31:40,31.4亿
2031329,10004,阿扶光,,,3181683,2017-05-06 02:02:00,31.4亿
2031329,10004,阿扶光,,,3924816,2018-12-14 19:57:43,31.4亿
1871928,3745,闫桔,2023-02-20,8,6777010,2023-01-26 06:00:00,12.3亿
1871928,3745,闫桔,,,6175403,2022-12-23 06:00:00,12.3亿
1871928,3745,闫桔,,,5398522,2021-06-16 00:00:00,12.3亿
1871928,3745,闫桔,,,5332065,2022-06-24 06:00:00,12.3亿
1871928,3745,闫桔,,,6842457,2022-09-02 06:00:00,12.3亿
1871928,3745,闫桔,,,5774058,2021-08-19 00:00:00,12.3亿
1871928,3745,闫桔,,,5155639,2020-11-05 16:24:59,12.3亿
1871928,3745,闫桔,,,5340945,2022-03-03 00:00:01,12.3亿
1871928,3745,闫桔,,,4502816,2020-04-12 11:37:43,12.3亿
1871928,3745,闫桔,,,3990699,2019-09-25 12:00:01,12.3亿
2520966,23128,热到昏厥,2023-02-20,10,5133510,2023-01-30 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4652713,2020-03-17 13:45:43,83.2亿
2520966,23128,热到昏厥,,,6665859,2022-05-02 21:00:00,83.2亿
2520966,23128,热到昏厥,,,5949151,2021-11-02 21:00:00,83.2亿
2520966,23128,热到昏厥,,,5133531,2021-02-17 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4878227,2020-09-07 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4843632,2021-06-14 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4513163,2020-05-26 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4396207,2020-03-03 21:00:01,83.2亿
2520966,23128,热到昏厥,,,4254762,2019-10-21 21:00:00,83.2亿
2520966,23128,热到昏厥,,,4195667,2019-06-12 00:05:24,83.2亿
3075061,1915,文予,,,7536684,2022-12-26 18:00:00,8.1亿
3075061,1915,文予,2023-02-20,9,7597117,2023-01-23 18:00:01,8.1亿
3075061,1915,文予,,,7436847,2022-11-24 19:31:30,8.1亿
3075061,1915,文予,,,7266055,2022-10-31 18:00:00,8.1亿
4862602,176,楠言羽,2023-02-22,12,7037005,2023-01-16 12:00:01,1.3亿
4862602,176,楠言羽,,,7338158,2022-10-20 23:25:33,1.3亿
4862602,176,楠言羽,,,7003915,2022-06-22 10:27:59,1.3亿
3075061,1915,文予,,,6753631,2022-09-19 21:00:00,8.1亿
3075061,1915,文予,,,6562226,2022-03-21 18:00:01,8.1亿
3075061,1915,文予,,,6519694,2022-08-08 18:00:01,8.1亿
3075061,1915,文予,,,6389857,2022-01-31 18:00:01,8.1亿
3075061,1915,文予,,,6084711,2021-09-13 18:08:06,8.1亿
3075061,1915,文予,,,5814520,2022-06-06 18:00:01,8.1亿
3075061,1915,文予,,,5688371,2021-05-03 18:06:06,8.1亿
3075061,1915,文予,,,5613216,2021-07-19 18:08:08,8.1亿
3075061,1915,文予,,,5570613,2021-03-15 18:00:01,8.1亿
3075061,1915,文予,,,5327444,2021-11-29 18:06:37,8.1亿
4900007,92,种瓜,2023-02-23,15,7503782,2022-11-06 20:20:02,8254.2万
4900007,92,种瓜,,,7454178,2022-10-19 23:44:16,8254.2万
4900007,92,种瓜,,,7428756,2022-10-10 13:07:00,8254.2万
3078328,995,洋洋兮与,2023-02-20,11,7422892,2023-01-26 21:00:00,8.5亿
3078328,995,洋洋兮与,,,6408152,2022-09-21 21:11:36,8.5亿
3078328,995,洋洋兮与,,,6143369,2022-07-18 00:00:00,8.5亿
3078328,995,洋洋兮与,,,6594580,2022-03-01 00:00:00,8.5亿
3078328,995,洋洋兮与,,,6319668,2021-11-30 21:00:00,8.5亿
3078328,995,洋洋兮与,,,6013322,2021-07-27 00:08:20,8.5亿
3078328,995,洋洋兮与,,,6419034,2022-06-02 14:12:20,8.5亿
3078328,995,洋洋兮与,,,5314648,2021-01-30 18:00:00,8.5亿
3078328,995,洋洋兮与,,,4954176,2020-11-09 18:00:00,8.5亿
3075061,1915,文予,,,5259123,2020-12-08 21:00:01,8.1亿
3075061,1915,文予,,,5090710,2020-11-09 18:00:01,8.1亿
3075061,1915,文予,,,4963170,2020-09-21 18:00:01,8.1亿
3075061,1915,文予,,,4863757,2020-05-27 21:18:30,8.1亿
3075061,1915,文予,,,4820957,2020-05-10 09:35:34,8.1亿
3078328,995,洋洋兮与,,,4860795,2020-05-26 08:32:04,8.5亿
3078328,995,洋洋兮与,,,5260434,2020-10-29 22:00:00,8.5亿
3075061,1915,文予,,,6275573,2021-11-15 19:03:01,8.1亿
3075061,1915,文予,,,4896071,2020-06-08 22:38:10,8.1亿
2362611,3269,懒寻,2023-02-17,19,3919432,2023-02-05 18:00:00,11亿
2362611,3269,懒寻,,,4414097,2022-06-03 21:00:00,11亿
2362611,3269,懒寻,,,4296156,2021-06-21 00:00:00,11亿
2362611,3269,懒寻,,,6139409,2021-08-25 19:13:49,11亿
2362611,3269,懒寻,,,4430559,2019-11-22 22:05:17,11亿
2362611,3269,懒寻,,,4391164,2020-07-31 00:00:00,11亿
2362611,3269,懒寻,,,3928134,2019-07-11 00:00:00,11亿
2362611,3269,懒寻,,,3905143,2018-10-25 16:43:40,11亿
2362611,3269,懒寻,,,3891280,2018-10-09 08:46:25,11亿
2362611,3269,懒寻,,,6640149,2022-03-10 16:32:05,11亿
2362611,3269,懒寻,,,6339874,2021-11-20 15:43:51,11亿
2362611,3269,懒寻,,,3949418,2018-12-06 16:13:26,11亿
2362611,3269,懒寻,,,5880891,2021-06-20 00:46:50,11亿
2318882,31,桃心向太阳,2023-02-17,18,7673972,2023-01-05 21:00:00,2702.3万
2318882,31,桃心向太阳,,,6812229,2022-04-26 16:04:56,2702.3万
2318882,31,桃心向太阳,,,6289711,2021-10-27 20:14:51,2702.3万
4033601,220,羽漱临风,2023-02-17,17,7264383,2023-01-01 00:00:00,9181.8万
4033601,220,羽漱临风,,,6392467,2022-01-15 21:40:00,9181.8万
4033601,220,羽漱临风,,,6715023,2022-05-23 00:15:00,9181.8万
3945061,502,春书,,,6173109,2021-09-05 16:41:08,1.1亿
3945061,502,春书,,,6269834,2021-12-29 21:00:00,1.1亿
