aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,ndlist_date,ndlist_rank,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
4553323,橙子冰茶,"9,289",66,293,0,2022-02-26,近代现代,,1,1,2718,我是自愿恋爱的,0000-00-00,-1,6604376,173417,8.3,2802.9万,轻松,"幻想空间,都市情缘,情有独钟,娱乐圈",咸鱼B在恋综边缘化失败了,2022-10-28,"221,580",纯爱,原创
3525585,不言之,"9,778",192,113,0,2021-12-10,近代现代,,1,1,1671,年代文打脸日常,0000-00-00,-1,6312123,193877,暂无评,2704.1万,轻松,"打脸,穿书,爽文,年代文",穿书女配打脸日常[年代],2022-09-06,"529,059",言情,原创
4553323,橙子冰茶,"4,142",43,932,0,2022-11-15,幻想未来,,1,1,3092,早知道烂在垃圾星算了,2023-02-10,12,7057503,141475,,3499.8万,轻松,"豪门世家,因缘邂逅,星际,穿书",修罗场边缘的炮灰只想求生,2023-02-26,"162,645",纯爱,原创
3525585,不言之,746,92,9,0,2022-05-18,近代现代,,1,1,325,你以为的巧合，是我的蓄谋,0000-00-00,-1,6562588,暂无排,暂无评,1118.5万,轻松,"都市情缘,豪门世家,情有独钟,甜文",蓄谋已久,2022-09-16,"320,525",言情,原创
4304347,大睡其觉,"1,971",38,254,0,2023-01-04,幻想未来,,1,1,1780,开局满级无限法力怎么破,2023-02-10,15,7557434,88629,,1797.4万,轻松,"女强,甜文",我，超级豆腐法师,2023-02-24,"139,274",言情,原创
3525585,不言之,33,64,6,0,2022-08-25,近代现代,,1,0,38,欢迎你来我的梦,0000-00-00,-1,6953166,暂无排,暂无评,487.4万,正剧,"花季雨季,情有独钟,成长,校园",大梦一场,2022-12-04,"213,804",言情,原创
3419082,响水,"4,405",80,701,0,2020-10-10,近代现代,,1,1,2420,感情游戏,0000-00-00,-1,5220685,72328,9.5,3697.2万,正剧,"强强,都市情缘,豪门世家,天之骄子",温柔厮杀,2021-11-09,"335,052",言情,原创
3419082,响水,"1,511",85,710,0,2021-11-04,近代现代,,1,1,780,危险关系,0000-00-00,-1,5852351,82214,10.0,2542万,正剧,"强强,豪门世家,天作之合,娱乐圈",仅关风月,2022-12-13,"320,970",言情,原创
3419082,响水,33,5,11,0,2023-02-16,近代现代,,1,0,15,感情游戏,0000-00-00,-1,6749996,276843,,179.4万,正剧,"都市情缘,天之骄子,娱乐圈,穿书",豢养夜莺,2023-02-26,"17,709",言情,原创
3419082,响水,"3,199",60,613,0,2021-02-28,近代现代,,1,1,1719,感情游戏,0000-00-00,-1,5221651,142201,9.3,2753.6万,正剧,"都市情缘,豪门世家,相爱相杀,时尚流行",春夜将烬,2021-08-01,"227,089",言情,原创
3191570,漫天雪浪,"5,658",61,526,0,2022-01-31,近代现代,,1,1,3192,穿到90年代种田谈恋爱,0000-00-00,-1,6281801,102085,8.8,3411.5万,正剧,"情有独钟,穿越时空,种田文,年代文",穿到九零年代种田谈恋爱,2023-02-20,"226,223",纯爱,原创
3419082,响水,301,60,241,0,2022-04-16,近代现代,,1,1,223,相互救赎,2023-02-09,36,6303523,173630,暂无评,1129.9万,正剧,"情有独钟,因缘邂逅,成长,逆袭",大雾四起,2023-02-06,"226,352",言情,原创
2873769,白局看客,509,51,88,0,2023-01-06,架空历史,,1,1,566,这世间所有的东西都讲究因果二字,2023-02-09,34,5014137,243814,,799.1万,正剧,"布衣生活,因缘邂逅,青梅竹马,升级流",竹马出轨后火葬场了,2023-02-26,"165,532",言情,原创
3191570,漫天雪浪,"3,834",50,167,0,2020-10-28,近代现代,,1,0,1688,遇见你只宠你，只想和你在一起。,0000-00-00,-1,5253666,167316,9.6,1887.5万,正剧,"情有独钟,重生,甜文,校园",遇见你，只宠你,2022-12-02,"149,366",纯爱,原创
2873769,白局看客,188,6,1,0,2020-08-01,近代现代,,1,0,9,渣男今天上线了！,0000-00-00,-1,5031156,暂无排,,57.4万,轻松,"花季雨季,天作之合,姐弟恋",那个渣男今天上线了吗,2022-01-05,"13,669",言情,原创
2873769,白局看客,"2,137",80,53,0,2020-07-30,架空历史,,1,1,859,太子当小厮的快乐日子,0000-00-00,-1,4908020,暂无排,暂无评,1297.6万,轻松,"因缘邂逅,穿越时空,甜文",捡个太子当小厮,2021-02-03,"268,167",言情,原创
2873769,白局看客,"1,139",51,12,0,2020-03-15,架空历史,,1,0,326,银子和夫君，一个都不能少,0000-00-00,-1,4643336,183965,6.0,739.2万,正剧,"宫廷侯爵,因缘邂逅,前世今生,重生",重生后我嫁给了敌军将领,2023-01-07,"172,969",言情,原创
3191570,漫天雪浪,"1,765",44,296,0,2023-01-03,近代现代,,1,1,1846,两攻相遇谁胖谁受,2023-02-10,17,6779967,98642,,1911.7万,轻松,"都市情缘,情有独钟,励志人生,甜文",两攻相遇谁胖谁受,2023-02-27,"161,764",纯爱,原创
2873769,白局看客,355,45,23,0,2020-04-09,近代现代,,1,0,82,年轻时我救了一只傲娇黑猫,0000-00-00,-1,4732737,244499,8.0,519.9万,轻松,"灵异神怪,都市异闻,魔法幻情",傲娇黑猫找上门,2020-07-06,"143,755",无CP,原创
2873769,白局看客,962,61,36,0,2020-04-30,架空历史,,1,1,719,世子爷终于主动了,0000-00-00,-1,4793086,222764,暂无评,1278.8万,轻松,"宫廷侯爵,前世今生,重生,朝堂之上",世子爷的朱砂痣（双重生）,2020-08-07,"234,874",言情,原创
3191570,漫天雪浪,488,12,15,0,2020-09-11,近代现代,,1,0,66,似曾相识焱归来,0000-00-00,-1,5125373,285524,10.0,160.5万,正剧,"强强,都市情缘,情有独钟,破镜重圆",燕归来,2022-07-08,"30,894",纯爱,原创
2873769,白局看客,477,2,3,0,2020-03-28,架空历史,,1,0,15,我在长安赚大钱,0000-00-00,-1,4693006,暂无排,暂无评,54万,轻松,"因缘邂逅,天作之合,甜文",我在长安赚大钱,2020-08-28,"5,875",言情,原创
3419082,响水,"1,197",60,490,0,2021-06-12,近代现代,,1,1,651,全员火葬场,0000-00-00,-1,5560808,123232,6.5,1825.6万,正剧,"边缘恋歌,爱情战争,娱乐圈,成长",白日如焚,2021-11-03,"234,368",言情,原创
4299923,祝非台,17,11,10,0,2023-02-02,近代现代,,1,0,25,回渔村当条咸鱼，她不香么！,0000-00-00,-1,7772681,暂无排,,102.5万,轻松,"情有独钟,青梅竹马,甜文,姐弟恋",夏波不想下播,2023-02-21,"38,655",言情,原创
2171230,以蓁如玉,"2,532",58,282,0,2023-01-02,架空历史,,1,1,1765,跪祠堂把老祖宗跪出来了！,2023-02-10,16,7544727,181779,,2034.6万,轻松,"灵异神怪,情有独钟,重生",仙尊，你的道侣掉了,2023-02-27,"197,824",言情,原创
4299923,祝非台,"1,130",113,179,0,2022-09-02,近代现代,,1,1,435,白山黑水演绎出的热血人生,2023-02-09,35,7311024,43713,暂无评,1881.6万,正剧,"励志人生,年代文,成长,时代新风",回到东北,2023-02-06,"505,826",言情,原创
4299923,祝非台,322,54,3,0,2021-10-13,近代现代,,1,0,29,有没有男人，老娘都活得精彩,0000-00-00,-1,6263199,暂无排,8.0,439.8万,正剧,"都市情缘,婚恋,七年之痒,励志人生",三十而离,2022-03-29,"138,134",言情,原创
2171230,以蓁如玉,166,75,7,0,2022-05-16,架空历史,,1,0,94,我真的不是虐文女主,0000-00-00,-1,6782023,152918,暂无评,757.9万,轻松,"灵异神怪,仙侠修真",师妹她想开了,2022-12-14,"233,098",言情,原创
2171230,以蓁如玉,"22,891",170,820,0,2022-01-03,近代现代,,1,1,6387,青山绿水随我造作,0000-00-00,-1,6368439,57969,8.7,6944.7万,轻松,"时代奇缘,异能",末世女在七零,2022-11-24,"619,583",言情,原创
2171230,以蓁如玉,893,84,89,0,2022-08-29,近代现代,,1,1,879,假千金很优秀，但真千金她很秀,0000-00-00,-1,5792125,暂无排,5.3,1542.6万,轻松,现代架空,真千金她不是人,2022-11-24,"271,572",言情,原创
2171230,以蓁如玉,"9,660",138,210,0,2021-08-23,近代现代,,1,1,2763,我爱学习，请不要打扰我,0000-00-00,-1,6105132,194098,8.2,3662.3万,轻松,"种田文,穿书,年代文",穿成年代文里的炮灰,2021-12-12,"458,547",言情,原创
2171230,以蓁如玉,483,45,14,0,2021-07-12,近代现代,,1,0,34,岁岁平安，朝朝与共,0000-00-00,-1,5955924,暂无排,暂无评,538万,轻松,"都市情缘,情有独钟,姐弟恋",许你欢喜,2021-08-24,"140,862",言情,原创
2171230,以蓁如玉,"8,022",95,62,0,2021-01-03,近代现代,,1,1,2171,没啥，就是辈分大了点,0000-00-00,-1,5394838,283857,8.0,2583.9万,轻松,"豪门世家,现代架空,都市异闻",真千金是玄学大师,2021-04-05,"305,106",言情,原创
2171230,以蓁如玉,"1,093",49,18,0,2021-04-20,架空历史,,1,0,269,干饭人，干饭魂，干饭都是人上人,0000-00-00,-1,5710864,暂无排,10.0,764.5万,轻松,"穿越时空,美食,系统",被迫绑定美食系统后,2021-12-30,"151,717",言情,原创
2171230,以蓁如玉,370,66,1,0,2021-08-17,架空历史,,1,0,128,冥君的漫漫追妻路,0000-00-00,-1,4890035,暂无排,8.0,763.2万,轻松,"灵异神怪,情有独钟",吾凰在上,2021-09-30,"220,454",言情,原创
2171230,以蓁如玉,"2,652",66,21,0,2020-10-25,架空历史,,1,1,563,女配她不走剧情了,0000-00-00,-1,5231641,暂无排,8.0,1172.8万,轻松,"宫廷侯爵,随身空间,女配,穿书",恶毒女配她罢工了,2021-06-15,"211,138",言情,原创
2171230,以蓁如玉,518,20,9,0,2020-07-25,近代现代,,1,0,39,第一女辅助×网配大神,0000-00-00,-1,5023185,暂无排,暂无评,259.6万,轻松,"都市情缘,情有独钟,竞技,游戏网游",她娇软动人,2020-08-13,"60,696",言情,原创
2171230,以蓁如玉,"6,297",69,39,0,2020-08-14,近代现代,,1,1,960,穿越后发现爸爸妈妈是从古代来的,0000-00-00,-1,4936704,暂无排,8.0,1529万,轻松,"古穿今,现代架空,穿书,年代文",穿成八零路人丙,2021-04-03,"217,612",言情,原创
2171230,以蓁如玉,348,28,2,0,2020-06-07,架空历史,,1,0,35,重生后师尊变师弟了,0000-00-00,-1,4890034,暂无排,8.0,354.1万,轻松,"仙侠修真,重生",重生后我咸鱼了,2020-07-28,"83,979",言情,原创
4076936,斩潮生,342,40,166,0,2022-12-27,架空历史,,1,1,1022,师尊渣攻追妻火葬场,2023-02-24,44,6769690,100279,,2123.9万,轻松,"江湖恩怨,破镜重圆,仙侠修真,穿书",师尊好怪，再看一眼[穿书],2023-02-24,"204,358",纯爱,原创
4076936,斩潮生,116,3,2,0,2022-02-09,架空历史,,1,0,30,是风动，还是心动,0000-00-00,-1,6551553,暂无排,暂无评,152.4万,正剧,"布衣生活,青梅竹马,甜文,校园",我在古代上学堂,2022-02-10,"7,248",言情,原创
2171230,以蓁如玉,281,52,2,0,2020-02-21,架空历史,,1,0,19,其实就是看上那个和尚了！,0000-00-00,-1,4575677,暂无排,8.0,641.8万,轻松,"灵异神怪,情有独钟",神女无恙,2021-07-12,"196,860",言情,原创
2171230,以蓁如玉,458,7,0,0,2018-01-03,架空历史,,1,0,0,失去心的女主,0000-00-00,-1,3447000,暂无排,暂无评,114.6万,正剧,"虐恋情深,乔装改扮",幻香,2018-07-23,"23,369",言情,原创
2171230,以蓁如玉,279,36,2,0,2017-12-06,架空历史,,1,0,15,穿越女的悲催生活,0000-00-00,-1,3422490,暂无排,暂无评,418.8万,轻松,"灵魂转换,穿越时空",东宫难为,2021-01-24,"117,063",言情,原创
2171230,以蓁如玉,"5,559",66,40,0,2020-05-23,近代现代,,1,1,863,穿越成原女主，还是反派的白月光,0000-00-00,-1,4855005,暂无排,8.0,1425.8万,轻松,"种田文,穿书,年代文",穿成年代文里反派的白月光,2020-07-24,"201,621",言情,原创
4076936,斩潮生,"1,263",68,192,0,2022-01-21,架空历史,,1,1,1107,郡主追妻的千层套路,0000-00-00,-1,6161735,54079,10.0,2198.2万,轻松,"宫廷侯爵,因缘邂逅,青梅竹马,甜文",萧景千她又A又靓gl,2022-04-13,"220,816",百合,原创
4076936,斩潮生,795,87,155,0,2021-09-07,古色古香,,1,1,1830,女装掌门：哼，我的师弟是大美人,0000-00-00,-1,6103282,49929,10.0,2871.8万,轻松,"强强,宫廷侯爵,江湖恩怨,仙侠修真",美人提剑出燕京,2023-01-31,"295,955",纯爱,原创
4076936,斩潮生,61,16,15,0,2022-12-29,架空历史,,1,0,101,放弃了不干了咸鱼不想拯救苍生啦,0000-00-00,-1,6234660,暂无排,,374.2万,轻松,"江湖恩怨,仙侠修真,穿书,爽文",还差一刀，原地飞升[穿书],2023-01-18,"55,888",纯爱,原创
4749427,三分雨,"6,336",47,892,0,2022-12-28,架空历史,,1,1,7163,死对头竹马什么时候喜欢我的？,2023-02-04,18,6940982,85219,,6962.3万,轻松,"天作之合,青梅竹马,甜文",嫁给死对头竹马,2023-02-27,"151,134",言情,原创
4076936,斩潮生,68,52,7,0,2022-06-15,古色古香,,1,0,114,不许摆烂,0000-00-00,-1,6396389,暂无排,暂无评,462.9万,正剧,"幻想空间,宫廷侯爵,穿越时空,古代幻想",小说资料集合及其感悟,2023-01-23,"97,363",无CP,衍生
4076936,斩潮生,65,2,2,0,2022-10-13,近代现代,,1,0,18,你还没等来我，我不敢走,0000-00-00,-1,7379604,暂无排,,121.8万,正剧,"情有独钟,因缘邂逅,励志人生,异想天开",我死后他真的等了十年,2022-12-15,"2,630",言情,原创
4076936,斩潮生,"1,763",60,283,0,2022-07-30,架空历史,,1,1,1853,这天下风情千万般，只得觊觎一眼,0000-00-00,-1,6234743,95454,6.0,2669.7万,轻松,"仙侠修真,重生,甜文,穿书",穿书后我磕了师姐和我的CP,2022-12-07,"178,145",百合,原创
4076936,斩潮生,38,4,3,0,2022-02-11,近代现代,,1,0,24,“其实我也喜欢你。”,0000-00-00,-1,6560477,暂无排,10.0,143.1万,轻松,"情有独钟,励志人生,甜文,校园",临渊而羡鱼,2022-10-10,"6,481",言情,原创
4076936,斩潮生,"1,020",60,128,0,2021-07-15,架空历史,,1,1,640,被祭海后我给山神驱蚊,0000-00-00,-1,5967424,70272,10.0,1743.7万,轻松,"穿越时空,甜文,古代幻想,异想天开",山神今天又失眠了[穿越],2022-07-20,"201,439",言情,原创
4076936,斩潮生,20,3,0,0,2023-01-16,,,1,0,2,。,0000-00-00,-1,7718431,暂无排,,103.3万,未知,成长,小斩的碎碎念,2023-01-28,912,,
4749427,三分雨,"2,975",91,154,0,2022-05-05,架空历史,,1,1,2247,发现最弱的其实是自己,0000-00-00,-1,6849785,220086,9.3,3180万,轻松,东方玄幻,大师姐接管师门后,2023-01-16,"266,363",言情,原创
2530879,陈往昔,"11,178",40,"3,257",0,2020-09-06,近代现代,,1,1,13652,暗恋的男神发了疯一般想掰弯我,2023-02-04,20,5156015,68486,,9809.3万,轻松,"都市情缘,娱乐圈,甜文,校园",为我弯一下,2023-02-25,"132,323",纯爱,原创
2530879,陈往昔,"35,530",245,"7,100",0,2020-02-10,近代现代,,1,1,15058,喜欢我，是吗,0000-00-00,-1,4513978,26130,8.6,1.6亿,爆笑,"豪门世家,娱乐圈,甜文,爽文",在选秀网综当咸鱼,2023-01-03,"812,612",纯爱,原创
2530879,陈往昔,"1,172",1,11,0,2019-12-24,近代现代,,1,0,180,先婚后爱小甜文,0000-00-00,-1,4447500,暂无排,,263.2万,轻松,"豪门世家,婚恋,甜文,爽文",爱情当如你,2021-10-23,"3,267",言情,原创
2472539,盼生九,531,44,167,0,2023-01-09,近代现代,,1,1,717,感情迟钝vs 腰肢柔软,2023-02-02,17,7059145,暂无排,,941.7万,轻松,"都市情缘,破镜重圆,婚恋,甜文",爱你经年,2023-02-27,"148,459",言情,原创
2472539,盼生九,"13,435",77,332,0,2022-04-29,近代现代,,1,1,10592,旗袍美人x清冷律师,0000-00-00,-1,5779309,141938,9.0,7321.6万,轻松,"都市情缘,情有独钟,天作之合",陆律的小娇妻,2022-10-08,"260,719",言情,原创
2472539,盼生九,"5,600",65,445,0,2022-09-07,近代现代,,1,1,4479,情不知所起，一往而深,0000-00-00,-1,5439613,暂无排,8.5,3639.3万,轻松,"都市情缘,豪门世家,娱乐圈,甜文",婚意正浓,2023-01-05,"203,235",言情,原创
2472539,盼生九,"4,051",63,92,0,2021-03-08,近代现代,,1,1,2097,我所深爱的，一直都是你,0000-00-00,-1,4180445,295342,暂无评,1818.4万,轻松,"豪门世家,情有独钟,天作之合,甜文",念你入怀,2021-05-19,"163,147",言情,原创
2472539,盼生九,"7,310",50,67,0,2019-07-12,近代现代,,1,1,3589,你知道吗，其实我真的好喜欢你啊,0000-00-00,-1,4178613,224576,8.4,2651.2万,轻松,"都市情缘,情有独钟,青梅竹马,姐弟恋",好喜欢你,2021-05-13,"130,340",言情,原创
3991458,木头水鬼,"1,116",54,110,0,2022-03-09,幻想未来,,1,1,1481,大佬为了我给绿茶穿小鞋？,2023-02-02,16,6637824,5422,,1435.5万,轻松,"幻想空间,灵异神怪,甜文,爽文",万人嫌开挂后钓到美貌上神,2023-02-26,"176,497",纯爱,原创
2472539,盼生九,"6,874",85,390,0,2021-08-02,架空历史,,1,1,3284,前世今生，皆为你,0000-00-00,-1,5234191,183412,8.0,3009.4万,轻松,,将军的白月光,2022-07-04,"255,677",言情,原创
2472539,盼生九,"1,561",55,147,0,2022-02-28,架空历史,,1,1,1795,奉公主之命，赴汤蹈火在所不辞。,0000-00-00,-1,6088484,280500,10.0,1732.7万,轻松,"因缘邂逅,重生",太傅的绯闻公主,2022-04-19,"172,586",言情,原创
2472539,盼生九,"3,891",93,240,0,2020-10-05,架空历史,,1,1,1768,公主在臣心中，无可替代。,0000-00-00,-1,4860889,222658,9.5,1974.2万,轻松,"宫廷侯爵,甜文,爽文,市井生活",小书生他想尚公主,2021-01-26,"260,138",言情,原创
2472539,盼生九,24,2,4,0,2022-09-23,近代现代,,1,0,10,浮世三千，留下点点足迹,0000-00-00,-1,4181935,暂无排,,88万,轻松,,随记,2023-01-16,"1,134",言情,原创
3991458,木头水鬼,"3,281",92,298,0,2022-05-24,幻想未来,,1,1,3468,·,0000-00-00,-1,6482868,79393,8.5,3449.8万,轻松,"情有独钟,天作之合,无限流,系统",美术大佬在无限副本里求生［无限］,2023-01-07,"320,000",纯爱,原创
3991458,木头水鬼,"1,570",64,212,0,2021-12-21,近代现代,,1,0,756,穿越太子作死日常,0000-00-00,-1,6407504,182424,9.4,1448.6万,轻松,"都市情缘,情有独钟,穿越时空,古穿今",太子他穿越而来（古穿今）,2023-01-01,"203,784",纯爱,原创
3991458,木头水鬼,22,2,0,0,2021-10-04,近代现代,,1,0,2,，,0000-00-00,-1,6185530,暂无排,,43.8万,轻松,"幻想空间,灵异神怪,甜文,异想天开",财神爷他不想干了,2022-03-09,2,纯爱,原创
3991458,木头水鬼,80,5,0,0,2022-04-27,古色古香,,1,0,4,皇上，你支棱起来啊！,0000-00-00,-1,6812285,暂无排,,69.1万,轻松,"宫廷侯爵,情有独钟,天作之合,甜文",皇上的贴身侍卫,2022-08-28,"12,011",言情,原创
3991458,木头水鬼,10,7,0,0,2021-06-12,近代现代,,1,0,3,和神仙同居的甜蜜日常,0000-00-00,-1,5856130,暂无排,,44.5万,轻松,"幻想空间,灵异神怪,欢喜冤家,都市异闻",与神明同居的日子,2021-12-31,8,纯爱,原创
1292346,暮子冰,650,12,25,0,2020-03-18,架空历史,,1,0,138,天才医师修仙路,0000-00-00,-1,3362698,257038,,234.2万,轻松,"灵异神怪,爽文",医师修仙记,2023-01-30,"43,407",言情,原创
1292346,暮子冰,"2,018",29,149,0,2018-03-01,架空历史,,1,1,685,纨绔藩王世子vs软萌首辅千金,2023-02-02,19,3464061,200161,,799.1万,轻松,"宫廷侯爵,情有独钟,天作之合,甜文",纨绔世子太撩人,2023-02-22,"112,032",言情,原创
5096577,无庸君,"2,338",73,342,0,2022-12-15,幻想未来,,1,1,2441,三十年河东河西，莫欺老年穷！,2023-02-03,21,7309029,80260,,2651.5万,轻松,"强强,仙侠修真,星际,爽文",穿越后龙傲天靠修仙称霸全星际,2023-02-26,"265,002",纯爱,原创
2370677,落月无,"1,051",42,18,0,2018-11-24,近代现代,,1,0,173,女主经常被当做鬼，自己却不知道,0000-00-00,-1,3937283,303544,暂无评,479.7万,轻松,"强强,情有独钟,穿书,都市异闻",我比男神更像鬼[穿书],2019-09-23,"115,657",言情,原创
2370677,落月无,"2,963",81,459,0,2022-09-01,幻想未来,,1,1,1157,男人变成了女孩,2023-02-02,18,7308939,146523,7.3,1636.8万,轻松,"性别转换,幻想空间,欢喜冤家,少年漫",渣二爷变成女孩子了，怎么办？,2023-01-29,"237,243",言情,衍生
2370677,落月无,"1,052",41,116,0,2022-04-24,近代现代,,1,0,348,人生最大的案件，那就是我死了,0000-00-00,-1,6802633,暂无排,,595万,轻松,"欢喜冤家,悬疑推理,爽文,柯南",工藤新一死而复生了,2023-02-08,"111,681",言情,衍生
2370677,落月无,"1,003",29,2,0,2018-10-24,近代现代,,1,0,82,冷影后的暴脾气和她的绯闻男友们,0000-00-00,-1,3906859,暂无排,暂无评,292.7万,轻松,"都市情缘,情有独钟,娱乐圈,爽文",影后每天都在发飙,2018-12-01,"74,111",言情,原创
5096577,无庸君,"4,766",44,271,0,2022-09-14,近代现代,,1,1,3971,强者之间的终极对决,0000-00-00,-1,7351449,63426,8.4,3229.4万,轻松,"综漫,强强,文野,咒回",术式名为人间失格,2022-11-01,"132,075",纯爱,衍生
3929629,刘一渔,422,56,277,0,2022-05-09,近代现代,,1,1,521,自闭美少年×小太阳追星少女,2023-02-02,21,6314513,220719,8.0,1874.1万,轻松,"情有独钟,因缘邂逅,天之骄子,甜文",编织谎话,2023-02-02,"183,665",言情,原创
3929629,刘一渔,"3,789",76,214,0,2021-10-12,近代现代,,1,1,2704,读研真的累成狗,0000-00-00,-1,5828073,126340,10.0,4635万,正剧,"都市情缘,破镜重圆,天之骄子,业界精英",愿你从此自在如风,2023-01-25,"236,277",言情,原创
3929629,刘一渔,"2,891",79,191,0,2021-05-12,近代现代,,1,1,687,毒奶毒舌演员 × 骚包电竞选手,0000-00-00,-1,5776533,110071,9.5,2428.8万,轻松,"情有独钟,破镜重圆,竞技,时尚流行",前男友对毒奶免疫怎么破[娱乐圈 电竞],2023-01-25,"257,217",言情,原创
2399072,洋葱怪,423,19,180,0,2023-02-10,架空历史,,1,0,943,和魔尊和亲了,0000-00-00,-1,6119379,141813,,1106.6万,轻松,"情有独钟,仙侠修真,穿书,基建",穿成白莲花大师兄后,2023-02-27,"66,184",纯爱,原创
2477674,许辰安,"1,697",45,490,0,2022-03-01,近代现代,,1,1,2540,乖巧攻和宠溺受,2023-01-30,18,6614403,76161,,2564.6万,轻松,"年下,花季雨季,甜文,校园",是你说要装不熟,2023-02-25,"117,915",纯爱,原创
2477674,许辰安,"1,507",25,61,0,2019-04-14,近代现代,,1,0,331,来谈个合约恋爱吧,0000-00-00,-1,4118651,224954,9.6,788.4万,轻松,"强强,恋爱合约,娱乐圈,甜文",和喜欢的人协议结婚啦,2022-02-27,"80,333",纯爱,原创
5096577,无庸君,197,13,5,0,2022-09-01,幻想未来,,1,0,59,结果你真是Alpha,0000-00-00,-1,7309112,暂无排,,141.5万,爆笑,"强强,甜文,现代架空,校园",对家总以为我O装A[双A],2023-01-10,"21,876",纯爱,原创
2477674,许辰安,158,12,6,0,2019-04-30,近代现代,,1,0,15,跟合租室友在一起了,0000-00-00,-1,4139223,暂无排,暂无评,214.1万,轻松,,合租关系,2020-03-20,"32,229",纯爱,原创
2477674,许辰安,279,3,1,0,2019-04-09,架空历史,,1,0,10,,0000-00-00,-1,4112034,248614,暂无评,212万,轻松,,远嫁和亲[重生],2022-02-27,"34,554",言情,原创
2477674,许辰安,874,16,23,0,2019-04-30,近代现代,,1,0,188,超甜小甜饼,0000-00-00,-1,4139248,248244,8.0,341.4万,轻松,"甜文,现代架空",亲亲怪和大魔王,2022-02-27,"30,156",纯爱,原创
2477674,许辰安,374,49,6,0,2019-04-12,近代现代,,1,0,74,短篇合集,0000-00-00,-1,4115726,197114,暂无评,416.5万,轻松,,短篇集,2019-04-21,"88,562",纯爱,原创
2399072,洋葱怪,"2,447",59,429,0,2022-09-01,架空历史,,1,1,1419,渣攻火葬场,2023-01-30,17,6505203,59479,8.0,2429.7万,轻松,"穿越时空,仙侠修真,系统,爽文",感同身受,2023-01-28,"293,122",纯爱,原创
5035905,不知听,758,69,32,0,2022-12-22,近代现代,,1,1,878,毒舌竹马突然说他喜欢我,2023-01-31,25,7529501,273512,,1213.7万,正剧,"情有独钟,青梅竹马,婚恋,甜文",冬恋回归线,2023-02-26,"234,896",言情,原创
5035905,不知听,283,58,19,0,2022-08-11,近代现代,,1,1,383,你行至黑暗月光终会指引你方向,0000-00-00,-1,7219385,239229,10.0,801.3万,正剧,"都市情缘,情有独钟,破镜重圆",月光指引,2023-02-17,"200,017",言情,原创
2399072,洋葱怪,"15,953",151,"1,362",0,2021-09-11,架空历史,,1,1,6560,穿越基建小甜饼,0000-00-00,-1,6180521,37260,8.6,7309.5万,轻松,"宫廷侯爵,种田文,系统,甜文",氪金后小皇子变成了亡国昏君,2022-02-25,"663,621",纯爱,原创
692524,竹子吃熊猫,"6,303",50,"1,376",0,2023-01-07,架空历史,,1,1,4322,你好，结婚,2023-02-04,19,7592017,92412,,8082.8万,轻松,"甜文,西幻,魔法幻情",捡了个丈夫是蛇人,2023-02-26,"264,069",言情,原创
692524,竹子吃熊猫,"4,018",153,"7,519",0,2021-09-20,幻想未来,,1,0,4048,奥特曼BG妙妙屋,0000-00-00,-1,6211322,8292,,2.1亿,轻松,少年漫,奥特曼BG文集结号,2023-01-26,"878,703",言情,衍生
2399072,洋葱怪,"37,113",298,"3,275",0,2019-09-08,架空历史,,1,1,11343,龙傲天：也可以做道侣,0000-00-00,-1,4324298,10084,9.6,1.3亿,正剧,"年下,仙侠修真,重生",今天也不想收龙傲天为徒（重生）,2022-02-03,"1,044,496",纯爱,原创
2399072,洋葱怪,"3,931",25,960,0,2021-08-15,架空历史,,1,0,2875,召唤玩家建设藩镇,0000-00-00,-1,4407572,9858,7.0,3504.9万,轻松,"种田文,系统,直播,基建",工部第一员外郎,2021-09-05,"136,609",纯爱,原创
2399072,洋葱怪,105,10,35,0,2022-07-31,幻想未来,,1,0,94,我靠考古基友发家致富,0000-00-00,-1,5366312,108008,9.3,467.6万,轻松,"幻想空间,穿越时空,星际,爽文",穿到未来后我的怨种基友变成了文豪,2022-08-12,"34,705",言情,原创
2399072,洋葱怪,"72,248",150,"7,694",0,2021-03-28,近代现代,,1,1,25539,乡下妖怪入学记,0000-00-00,-1,5274068,20256,8.8,2.3亿,爆笑,"灵异神怪,欢喜冤家,甜文,校园",三年二班凌思睿的家长有点怪,2022-06-14,"622,966",纯爱,原创
2399072,洋葱怪,"4,763",131,851,0,2022-01-23,幻想未来,,1,1,2541,建宇宙级名校，攀人类文明巅峰,0000-00-00,-1,6279604,44148,7.5,4122.6万,轻松,"种田文,爽文,校园,基建",从零开始建名校,2022-08-24,"529,566",无CP,原创
2399072,洋葱怪,"66,910",171,"5,747",0,2020-10-17,架空历史,,1,1,21226,穿成反派的干儿子,0000-00-00,-1,3967943,11425,8.7,2.5亿,轻松,"穿越时空,种田文,系统,穿书",我在古代开书坊（系统）,2022-02-25,"1,074,281",纯爱,原创
692524,竹子吃熊猫,"8,843",103,"3,717",0,2013-03-30,幻想未来,,1,0,2852,摸鱼?,0000-00-00,-1,1764236,32105,,1.2亿,轻松,"江湖恩怨,异国奇缘,欢喜冤家,天作之合",[综]脑洞深渊←短篇集结号,2022-07-07,"537,428",言情,衍生
