aid,author,genre,nid,rank,rank_date,tags,title,vip_date,wd_count,xx,yc
2067076,一杯就醉,原创-纯爱-近代现代-爱情,3494331,23,2023-02-06,"灵异神怪,穿越时空,娱乐圈,直播",在灵异直播间炫穷后我火了,2023-02-03 23:52:18,8.23万,纯爱,1
4806072,一只大狐狸,原创-言情-架空历史-武侠,6928087,28,2023-02-14,"强强,江湖恩怨,三教九流,天作之合",江南烟雨时,2023-02-11 04:00:54,38.39万,言情,1
4488641,来壶小二浇花,原创-纯爱-近代现代-爱情,6635389,25,2023-02-07,"天作之合,甜文,穿书,校园",路人与他沉默是金的反派同桌,2023-02-04 04:01:08,13.69万,纯爱,1
4269431,南溟北海,原创-言情-架空历史-爱情,7008991,26,2023-02-07,"因缘邂逅,仙侠修真,异能,女配",和离后，道尊怀了我的崽,2023-02-04 12:00:00,9.53万,言情,1
3148270,炤炤,原创-言情-架空历史-仙侠,6149145,27,2023-02-07,"年下,仙侠修真,甜文,东方玄幻",反派徒弟他又疯又娇,2023-02-04 00:00:00,9.74万,言情,1
2098090,唯青木常美,原创-言情-架空历史-爱情,7377438,28,2023-02-07,"情有独钟,穿越时空,甜文,姐弟恋",可他叫我姐姐诶,2023-02-04 10:43:14,11.01万,言情,1
5075537,弥之弥知,衍生-言情-近代现代-轻小说,7314513,29,2023-02-07,"灵魂转换,系统,甜文,咒回",交换一下身体就能收获六眼吗,2023-02-04 04:00:52,15.35万,言情,2
4839923,小鱼棠,原创-纯爱-近代现代-爱情,7212425,30,2023-02-07,"豪门世家,重生,穿书,爽文",穿成龙傲天幼崽的炮灰养父,2023-02-04 04:00:48,19.93万,纯爱,1
4751158,舟迟不挽,原创-纯爱-近代现代-爱情,6864093,31,2023-02-07,"情有独钟,娱乐圈,婚恋,甜文",一觉醒来和顶流男神结婚了,2023-02-04 04:01:04,10.66万,纯爱,1
1791250,姬米,原创-无CP-幻想未来-剧情,3212240,32,2023-02-07,"幻想空间,灵异神怪,美食,萌宠",猫如何养育人类幼崽,2023-02-04 04:00:33,14.92万,无CP,1
3858782,不摧,原创-纯爱-近代现代-爱情,6651226,33,2023-02-07,"强强,竞技,游戏网游,爽文",电竞第一绿茶指南[电竞],2023-02-04 00:00:00,8.7万,纯爱,1
284950,墨舞飞雪,原创-言情-近代现代-奇幻,7637570,34,2023-02-07,史诗奇幻,嘶，蛇君总爱深夜来,2023-02-04 04:01:10,14.09万,言情,1
4875294,长湦,原创-言情-架空历史-传奇,7423352,29,2023-02-10,"宫廷侯爵,情有独钟,天作之合,重生",表叔为夫,2023-02-07 04:00:58,22.23万,言情,1
1863952,小寒喵,原创-纯爱-近代现代-爱情,7383453,9,2023-02-05,"年下,情有独钟,欢喜冤家,竞技",你教练他又昏倒了[电竞],2023-02-02 00:00:00,14.24万,纯爱,1
4090759,阿馥,原创-纯爱-近代现代-爱情,6947090,10,2023-02-05,"系统,甜文,快穿,爽文",整个宿舍就小可怜一个直男,2023-02-02 00:00:30,8.78万,纯爱,1
1292346,暮子冰,原创-言情-架空历史-爱情,3464061,19,2023-02-02,"宫廷侯爵,情有独钟,天作之合,甜文",纨绔世子太撩人,2023-01-30 05:50:00,9.59万,言情,1
592215,许百龄,原创-言情-架空历史-爱情,6799534,20,2023-02-02,"穿越时空,爽文,市井生活,科举",将军被迫科举后,2023-01-30 04:00:50,50.03万,言情,1
3929629,刘一渔,原创-言情-近代现代-爱情,6314513,21,2023-02-02,"情有独钟,因缘邂逅,天之骄子,甜文",编织谎话,2023-01-30 04:00:57,18.37万,言情,1
2699815,绮年,原创-言情-古色古香-爱情,4433594,22,2023-02-02,"宫廷侯爵,情有独钟,虐恋情深,传奇",长门无恨之陈阿娇,2023-01-30 04:00:42,18.02万,言情,1
2607504,冬北北,原创-言情-近代现代-爱情,6776220,23,2023-02-02,甜文,长风燎原,2023-01-30 09:37:54,8.53万,言情,1
5119023,金汤圆,原创-言情-架空历史-爱情,7329803,24,2023-02-02,"天之骄子,穿越时空,种田文,打脸",太子妃流放后咸鱼飞升,2023-01-30 04:01:00,25.14万,言情,1
5298902,鱼逍七,原创-言情-幻想未来-爱情,7567338,25,2023-02-02,系统,异世荒芜我有女娲系统[基建],2023-01-30 04:00:33,20.6万,言情,1
2140041,潇水玄舸,原创-百合-近代现代-爱情,4108386,16,2023-02-04,"情有独钟,娱乐圈,甜文,爽文",诡计多端的她参加恋综后,2023-02-01 00:01:00,11.47万,百合,1
3519515,红桃乌龙奶绿,原创-纯爱-近代现代-爱情,5926575,17,2023-02-04,"豪门世家,破镜重圆,娱乐圈,重生",豪门老男人追妻火葬场,2023-02-01 00:00:00,9.84万,纯爱,1
4749427,三分雨,原创-言情-架空历史-爱情,6940982,18,2023-02-04,"天作之合,青梅竹马,甜文",嫁给死对头竹马,2023-02-01 03:51:25,10.05万,言情,1
692524,竹子吃熊猫,原创-言情-架空历史-爱情,7592017,19,2023-02-04,"甜文,西幻,魔法幻情",捡了个丈夫是蛇人,2023-02-01 18:00:00,12.5万,言情,1
5304666,上如,原创-无CP-古色古香-剧情,7598655,11,2023-02-03,"清穿,天之骄子,甜文",清宫小仙童,2023-01-31 09:00:00,10.92万,无CP,1
3746055,注水白开,衍生-无CP-近代现代-西方衍生,6581133,12,2023-02-03,"竞技,传奇,励志人生,爽文",[足球]葡萄牙世界杯if线,2023-01-31 20:30:00,8.93万,无CP,2
5352942,江迟玉,原创-言情-近代现代-爱情,7642376,13,2023-02-03,"天作之合,种田文,爽文,年代文",漂亮大猫在年代文报恩,2023-01-31 04:00:31,11.44万,言情,1
181816,漠小兰,原创-言情-架空历史-爱情,6426141,14,2023-02-03,"异世大陆,西幻",被迫攻略神明的我绝不认输,2023-01-31 00:00:00,10.25万,言情,1
4968485,大花向日葵,衍生-言情-近代现代-东方衍生,7435624,11,2023-02-09,"综漫,少年漫,黑篮,咒回",男朋友是咒术师,2023-02-06 22:15:55,9.03万,言情,2
1380444,渣三快住手,原创-纯爱-幻想未来-爱情,3866891,17,2023-02-15,"奇幻魔幻,豪门世家,校园,异想天开",404男神宿舍,2023-02-12 18:54:00,9.42万,纯爱,1
4428163,岁岁无恙,原创-言情-近代现代-爱情,6709632,18,2023-02-15,"都市情缘,豪门世家,情有独钟,甜文",入夜,2023-02-12 00:00:05,7.15万,言情,1
2207014,巧克力流心团,原创-言情-近代现代-爱情,4032770,13,2023-01-29,"豪门世家,天之骄子,业界精英,甜文",蜜桃成熟時,2023-01-26 00:00:18,6.58万,言情,1
3130708,五彩的白纸,原创-言情-架空历史-爱情,7440622,14,2023-01-29,"天作之合,穿越时空,甜文,爽文",最强嘴替太子妃!,2023-01-26 00:04:22,11.09万,言情,1
2171662,半只肉球,衍生-言情-近代现代-西方衍生,6791508,15,2023-01-29,"英美衍生,西方罗曼,业界精英,超级英雄",[综英美]升职后我成了韦恩夫人,2023-01-26 00:00:00,8.83万,言情,2
2154089,女焱,原创-言情-古色古香-爱情,4328499,16,2023-01-29,"清穿,宫廷侯爵,穿越时空",清穿宫女苟命日常,2023-01-26 00:00:00,9.9万,言情,1
4808606,渔兔否,原创-纯爱-近代现代-爱情,7481304,10,2023-01-27,"豪门世家,情有独钟,娱乐圈,重生",江影帝吃软饭后恋综爆红,2023-01-24 00:01:24,16.8万,纯爱,1
2811901,落日猿,衍生-无CP-近代现代-东方衍生,7252931,11,2023-01-27,"网王,竞技,系统,柯南",神之子的网球成神路,2023-01-24 12:00:00,26.02万,无CP,2
2170551,缠枝葡萄,原创-言情-架空历史-爱情,7323733,12,2023-01-27,"情有独钟,爱情战争,穿书",陷害主角是不对的事情,2023-01-24 21:17:18,17.64万,言情,1
3432021,雕雕子,原创-纯爱-近代现代-爱情,7482056,13,2023-01-27,"娱乐圈,打脸,穿书,爽文",我靠考研在恋综爆红,2023-01-24 03:00:00,14.86万,纯爱,1
2962525,水墨黛,衍生-言情-架空历史-古典衍生,6536717,14,2023-01-27,"历史衍生,古典名著,爽文,基建",[三国]女扮男装后我登基了,2023-01-24 09:00:00,19.91万,言情,2
3847135,西瓜蘸辣椒盐,原创-纯爱-幻想未来-爱情,6657822,15,2023-01-27,"强强,年下,甜文,穿书",阴鸷BOSS的人鱼向导,2023-01-24 23:00:00,17.78万,纯爱,1
1688926,西凉喵,原创-言情-近代现代-爱情,7140893,16,2023-01-27,"幻想空间,爽文",我家老宅通地府,2023-01-24 21:58:45,16.72万,言情,1
4600457,梨籽投,原创-言情-近代现代-爱情,7381805,17,2023-01-27,"时代奇缘,豪门世家,甜文",玛丽苏幼儿园开学啦,2023-01-24 17:05:21,15.13万,言情,1
4793689,漫秋,原创-言情-近代现代-剧情,7158201,1,2023-01-20,"时代奇缘,爽文",年代文里的炮灰真千金,2023-01-17 00:00:15,8.36万,言情,1
5343018,黑糖拌饭,衍生-言情-架空历史-轻小说,7635254,2,2023-01-20,"奇幻魔幻,异世大陆,游戏网游,大冒险",[原神]无数BE成就白月光,2023-01-17 00:00:00,9.24万,言情,2
2301823,杏仁蛋挞,原创-纯爱-幻想未来-轻小说,4138304,3,2023-01-20,"情有独钟,系统,甜文,快穿",白月光行为守则[快穿],2023-01-17 19:59:59,9.73万,纯爱,1
5353613,冬日橘,衍生-言情-近代现代-东方衍生,7643304,4,2023-01-20,"灵魂转换,甜文,萌宠,柯南",猫的报恩,2023-01-17 12:06:34,8.95万,言情,2
3008373,风筝南飞,原创-言情-幻想未来-爱情,4733853,5,2023-01-20,"系统,甜文,快穿,穿书",快穿文的主角不是我,2023-01-17 00:00:01,8.25万,言情,1
1652408,鹿欢,原创-言情-近代现代-爱情,3484838,12,2023-01-26,"情有独钟,天之骄子,娱乐圈,甜文",肆意纵容[娱乐圈],2023-01-23 03:33:26,6万,言情,1
3557859,南风甜岛,原创-纯爱-近代现代-剧情,6443142,13,2023-01-26,"幻想空间,豪门世家,娱乐圈,穿书",撒娇人鱼最好命［娱乐圈］,2023-01-23 00:27:26,8.8万,纯爱,1
395039,宫槐知玉,原创-纯爱-幻想未来-爱情,6941320,14,2023-01-26,"情有独钟,星际,甜文,爽文",误以为和乖戾元帅在一起后,2023-01-23 00:50:12,11.52万,纯爱,1
1031415,织吖,衍生-无CP-近代现代-东方衍生,7485958,15,2023-01-26,"综漫,灵异神怪,天之骄子,咒回",被最强当崽养是什么体验,2023-01-23 03:30:00,8.75万,无CP,2
3652775,正直的小白杨,原创-百合-近代现代-爱情,7197833,16,2023-01-26,"都市情缘,花季雨季,重生,校园",重生回来后我把学神拐跑了,2023-01-23 22:35:02,8.36万,百合,1
1536638,月夜天行,原创-无CP-近代现代-剧情,6960249,17,2023-01-26,"穿越时空,打脸,爽文,异闻传说",每天醒来都在凶案现场,2023-01-23 00:00:00,8.76万,无CP,1
3439591,燃蝉,原创-言情-架空历史-仙侠,6462068,11,2023-01-25,"打脸,爽文",女配改拿普信人设,2023-01-22 01:55:00,15.39万,言情,1
3192913,玉面小郎君,原创-百合-架空历史-爱情,5843993,12,2023-01-25,"重生,甜文,穿书,爽文",穿成反派手中剑,2023-01-22 09:00:00,14.85万,百合,1
5131534,绫柚,衍生-言情-近代现代-东方衍生,7619018,13,2023-01-25,"娱乐圈,日韩,甜文,成长",穿成女团门面后爱豆成为我的人生导师,2023-01-22 00:01:00,16.71万,言情,2
4480999,蛋糕会有的,原创-无CP-架空历史-剧情,7246752,14,2023-01-25,"系统,快穿,爽文,成长",穿成炮灰妈妈们的反派女儿[快穿],2023-01-22 15:00:00,16.74万,无CP,1
3399211,墙头发呆,原创-纯爱-架空历史-爱情,5270378,11,2023-01-24,"情有独钟,仙侠修真,甜文,萌宠",小凤凰要师尊亲亲才能变成人,2023-01-21 00:00:00,8.52万,纯爱,1
4145620,顾折棠,原创-言情-架空历史-仙侠,6211250,12,2023-01-24,"情有独钟,仙侠修真,爽文",我在虐文里一心练剑,2023-01-21 23:36:46,8.17万,言情,1
2664317,墨森里,原创-纯爱-近代现代-爱情,6542221,13,2023-01-24,"情有独钟,娱乐圈,甜文,爽文",穿成炮灰菟丝花后我爆红了,2023-01-21 00:00:01,9.36万,纯爱,1
1664972,李末子,原创-纯爱-架空历史-仙侠,6406015,14,2023-01-24,"生子,种田文,仙侠修真,基建",怀崽300年间我在魔界恃肚横行,2023-01-21 18:08:09,7.99万,纯爱,1
3962485,鸭爪，永远的神,原创-纯爱-近代现代-科幻,7487951,15,2023-01-24,"幻想空间,励志人生,系统,经商",位面中间商,2023-01-21 04:00:29,16.18万,纯爱,1
3965167,风吹起游鱼,原创-言情-架空历史-爱情,6503566,16,2023-01-24,"情有独钟,天作之合,甜文",可我夫君他眼盲,2023-01-21 00:10:21,10.03万,言情,1
5403287,涂歌,原创-言情-幻想未来-爱情,7714492,21,2023-02-11,"未来架空,爽文,直播",在全员恶人游戏拿稳好人牌,2023-02-08 00:00:01,9.18万,言情,1
2041072,松庭,原创-言情-近代现代-爱情,6563591,22,2023-02-11,"都市情缘,豪门世家,情有独钟,破镜重圆",诱她入婚,2023-02-08 09:00:00,6.85万,言情,1
5378032,三月瓜,原创-纯爱-近代现代-爱情,7677715,23,2023-02-11,"娱乐圈,种田文,爽文,直播",万年糊咖的我种田翻红了,2023-02-08 04:00:56,17.24万,纯爱,1
1810850,七六二,原创-纯爱-架空历史-爱情,3506779,36,2023-02-12,"破镜重圆,穿越时空,仙侠修真,东方玄幻",天才机械师穿成病美人,2023-02-09 21:00:00,19.62万,纯爱,1
3292376,珩一笑,原创-言情-近代现代-爱情,7518782,37,2023-02-12,"都市情缘,情有独钟,天之骄子,甜文",深情里泊岸,2023-02-09 04:00:53,19.99万,言情,1
5336030,喝点柠檬水吧,原创-言情-近代现代-爱情,7645684,38,2023-02-12,"情有独钟,天作之合,时尚流行,姐弟恋",和年下弟弟闪婚,2023-02-09 04:00:49,15.07万,言情,1
1280750,自由的山羊,衍生-纯爱-架空历史-东方衍生,6953715,2,2023-01-23,"综漫,齐神,文野,柯南",六神大人优雅迷人,2023-01-20 00:08:19,17.44万,纯爱,2
5065661,诸葛菜,原创-纯爱-幻想未来-爱情,7490678,3,2023-01-23,"灵异神怪,爽文,升级流,都市异闻",怪谈都说我是个老六,2023-01-20 00:07:45,37.53万,纯爱,1
110278,紫舞玥鸢,原创-纯爱-架空历史-传奇,4460223,4,2023-01-23,"种田文,重生,系统,基建",朕靠抽卡君临天下[基建],2023-01-20 00:00:00,25.23万,纯爱,1
5024197,糖瓜子,原创-言情-近代现代-爱情,7261024,5,2023-01-23,"情有独钟,穿书,爽文",八零大佬的美艳娇气包,2023-01-20 00:00:30,16.16万,言情,1
2198240,锂素,原创-言情-近代现代-爱情,5595365,6,2023-01-23,"豪门世家,天之骄子,女配,穿书",穿成被男主暗恋的短命炮灰,2023-01-20 11:50:59,15.65万,言情,1
997783,曌爪爪,衍生-言情-近代现代-东方衍生,6175256,7,2023-01-23,"网王,综漫,少女漫,黑篮",赤司同学想让我分手,2023-01-20 00:03:38,17.22万,言情,2
2363026,夂槿,原创-纯爱-近代现代-爱情,7281766,8,2023-01-23,"豪门世家,情有独钟,甜文,校园",养老婆要从竹马做起！,2023-01-20 00:00:10,19.78万,纯爱,1
3112834,钟迦,原创-言情-架空历史-爱情,5960516,9,2023-01-23,"系统,甜文,爽文,西幻",众神被迫养崽后,2023-01-20 00:00:26,20.76万,言情,1
1052180,令雾,原创-言情-近代现代-爱情,7073548,6,2023-01-22,"情有独钟,重生",年代文男主他妹回来了,2023-01-19 00:00:00,22.21万,言情,1
3497195,墨白琅,原创-百合-近代现代-爱情,7050980,7,2023-01-22,"情有独钟,甜文,穿书,校园",穿进自己的黑历史文之后,2023-01-19 12:00:00,19.64万,百合,1
2313716,苏染青,原创-纯爱-近代现代-爱情,7646977,8,2023-01-22,"豪门世家,娱乐圈,甜文",顶级追星体验,2023-01-19 00:00:00,21.72万,纯爱,1
3255940,沅枕,原创-百合-近代现代-爱情,6802381,9,2023-01-22,"都市情缘,因缘邂逅,天作之合,甜文",死对头变成兔兔后,2023-01-19 03:45:21,22.02万,百合,1
2151222,壹枚,原创-纯爱-近代现代-爱情,6051072,10,2023-01-22,"都市情缘,豪门世家,情有独钟,校园",炮灰受变成万人迷了怎么办,2023-01-19 18:00:00,20.99万,纯爱,1
2005007,青瓜雪梨,原创-纯爱-幻想未来-爱情,3494594,11,2023-01-22,"情有独钟,穿越时空,星际,爽文",星际唯一致幻系Omega,2023-01-19 00:09:27,10.63万,纯爱,1
2719168,映在月光里,原创-言情-古色古香-剧情,6675497,12,2023-01-22,"穿越时空,励志人生,爽文,朝堂之上",穿成靖康之耻后的帝姬,2023-01-19 12:00:01,21.27万,言情,1
4046906,青月灯,原创-百合-近代现代-爱情,7387897,6,2023-01-21,"破镜重圆,重生",顶级Alpha在替身文开火葬场,2023-01-18 00:08:50,16.35万,百合,1
1384148,眯眼笑笑,原创-言情-架空历史-爱情,5025041,7,2023-01-21,"情有独钟,励志人生,穿书",哥哥是早死反派,2023-01-18 23:54:00,12.59万,言情,1
3485012,金玉其内,原创-纯爱-近代现代-爱情,7131004,8,2023-01-21,"豪门世家,情有独钟,娱乐圈,甜文",替嫁后我成了万人迷,2023-01-18 00:00:55,23.97万,纯爱,1
2365161,弄酒,原创-百合-近代现代-爱情,6194621,9,2023-01-21,"灵异神怪,情有独钟,重生,甜文",一条蛇穿成渣A后,2023-01-18 00:27:00,16.71万,百合,1
4014174,淘醉,原创-百合-近代现代-爱情,7503701,10,2023-01-21,"都市情缘,豪门世家,破镜重圆,阴差阳错",假死后，前妻为我疯了,2023-01-18 00:01:23,25.25万,百合,1
4226165,施黛,原创-言情-架空历史-爱情,6772775,11,2023-01-21,"情有独钟,天作之合,甜文",公主的奴,2023-01-18 00:59:29,20.69万,言情,1
2531846,糖雨果,衍生-言情-近代现代-东方衍生,7589840,16,2023-01-28,"网王,综漫,年下,黑篮",和时透交往,2023-01-25 00:10:00,10.43万,言情,2
703804,打结,原创-言情-近代现代-爱情,4957562,17,2023-01-28,"都市情缘,异国奇缘,情有独钟,破镜重圆",谈恋爱不如学英语,2023-01-25 00:00:00,7.09万,言情,1
4419779,零零依,原创-言情-幻想未来-游戏,6930504,16,2023-01-31,"星际,未来架空,爽文,升级流",都是穿的，就我是反派,2023-01-28 14:19:18,11.9万,言情,1
3433396,阿宝是个宝,原创-言情-架空历史-爱情,6247180,17,2023-01-31,"穿越时空,种田文,励志人生,科举",农家女的科举路,2023-01-28 09:44:18,29.64万,言情,1
2711751,熬夜注定秃头,原创-纯爱-架空历史-爱情,6360337,18,2023-01-31,"异世大陆,种田文,美食,基建",兽世之民以食为天,2023-01-28 18:44:39,27.81万,纯爱,1
4885775,爱吃咩子的西瓜,原创-百合-架空历史-爱情,7476031,19,2023-01-31,"情有独钟,恋爱合约,宅斗,女强",穿成了直播剧本里的赘婿,2023-01-28 21:25:41,7.35万,百合,1
2518067,二叉树下躲雨,衍生-言情-近代现代-轻小说,5657427,20,2023-01-31,"幻想空间,异能,少年漫,文野",绝不和黑时宰谈恋爱,2023-01-28 04:00:30,17.09万,言情,2
3497660,明栀,原创-言情-架空历史-爱情,5472322,11,2023-01-30,"宫廷侯爵,穿越时空",穿越乱世后她称帝了,2023-01-27 09:22:18,8.74万,言情,1
5293814,头很铁,原创-言情-幻想未来-剧情,7560285,12,2023-01-30,"系统,爽文",崽崽的天灾小日常,2023-01-27 04:00:39,21.85万,言情,1
1363365,莫司提,原创-言情-幻想未来-科幻,5082433,13,2023-01-30,"末世,无限流,甜文,穿书",人型WiFi今天被异世大佬求蹭了吗？,2023-01-27 21:44:55,9.9万,言情,1
4191556,容苏叶,原创-言情-架空历史-仙侠,6175627,14,2023-01-30,"强强,仙侠修真,升级流,复仇虐渣",替身沦为反派抱枕后,2023-01-27 00:00:01,10.27万,言情,1
